"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"12","Jason Spezza","DAL, TOR","C","82","172.93333333333","1","10","8","2","11","44.00","25","4.00","2.58","47","32","21","10","1","3","6","3","3","0","0","0","5","4","1","5","0","53","36","59.55"
"27","Thomas Vanek","DET","L","64","156.73333333333","4","7","4","3","11","57.89","29","13.79","4.67","41","36","34","20","0","3","6","3","3","0","0","1","12","3","1","2","0","1","1","50.00"
"59","Travis Zajac","N.J","C","89","220.45","4","7","2","5","11","55.00","27","14.81","4.82","48","38","45","21","0","5","0","0","0","0","0","0","5","2","3","7","1","118","82","59.00"
"62","Carl Soderberg","ARI, COL","C","92","159.65","3","8","5","3","11","64.71","21","14.29","3.51","36","28","30","15","1","1","4","2","2","0","0","0","3","2","0","7","1","47","39","54.65"
"83","James Neal","CGY, EDM","L","74","170.93333333333","7","4","2","2","11","61.11","39","17.95","6.15","56","50","45","28","1","9","6","3","3","0","0","1","11","0","1","4","0","0","1","0.00"
"106","Kyle Okposo","BUF","R","90","149.78333333333","7","4","2","2","11","68.75","33","21.21","4.21","51","40","26","14","0","2","2","1","1","0","0","0","1","1","8","6","1","16","19","45.71"
"134","Jamie Benn","DAL","L","90","225.05","9","2","2","0","11","40.74","46","19.57","9.53","80","70","62","43","0","9","9","3","2","1","0","1","10","4","9","8","2","45","55","45.00"
"142","Pat Maroon","STL, T.B","L","83","165.06666666667","2","9","5","4","11","52.38","23","8.70","5.26","38","36","36","27","0","4","21","6","3","3","0","1","3","1","1","6","0","0","0","-"
"203","Gustav Nyquist","CBJ, DET, S.J","C, R","91","198.36666666667","2","9","4","5","11","78.57","36","5.56","5.38","60","48","46","16","0","4","4","2","2","0","0","1","8","1","2","8","2","1","2","33.33"
"210","Jared Spurgeon","MIN","D","92","218.13333333333","4","7","2","5","11","42.31","27","14.81","3.22","58","40","25","5","0","6","0","0","0","0","0","0","6","1","4","4","0","0","0","-"
"225","Jakob Silfverberg","ANA","R","84","172.86666666667","3","8","5","3","11","57.89","21","14.29","3.83","40","29","31","14","1","3","4","2","2","0","0","0","5","0","4","6","0","3","7","30.00"
"334","Micheal Ferland","CAR, VAN","L","81","146.28333333333","6","5","3","2","11","61.11","24","25.00","5.04","40","36","35","23","0","3","17","4","1","3","0","0","12","3","7","8","0","5","12","29.41"
"397","Dougie Hamilton","CAR","D","92","181.38333333333","3","8","4","4","11","57.89","44","6.82","3.72","93","59","27","5","0","7","8","4","4","0","0","0","11","3","9","2","0","0","0","-"
"449","Colton Parayko","STL","D","90","114.61666666667","4","7","3","4","11","68.75","27","14.81","1.93","47","36","14","1","0","3","0","0","0","0","0","0","1","2","2","0","0","0","0","-"
"463","Damon Severson","N.J","D","91","203.4","3","8","3","5","11","64.71","43","6.98","3.07","76","55","15","2","1","5","8","4","4","0","0","1","8","0","0","4","4","0","0","-"
"605","Tony DeAngelo","NYR","D","69","126.2","1","10","3","7","11","78.57","16","6.25","1.32","36","22","12","3","0","1","7","2","1","1","0","1","5","2","1","4","2","0","0","-"
"4","Patrick Marleau","S.J, TOR","C, L","89","150.53333333333","4","6","4","2","10","55.56","28","14.29","4.85","44","37","41","24","0","2","4","2","2","0","0","0","2","2","4","4","1","21","25","45.65"
"11","Ilya Kovalchuk","L.A","L","74","191.18333333333","4","6","4","2","10","58.82","47","8.51","4.95","85","61","33","5","1","6","0","0","0","0","0","0","8","1","0","1","3","4","1","80.00"
"32","Dustin Brown","L.A","L, R","82","201.56666666667","8","2","1","1","10","47.62","27","29.63","4.28","38","32","26","18","0","5","2","1","1","0","0","0","3","1","10","6","0","0","0","-"
"64","Alex Goligoski","ARI","D","86","154.43333333333","2","8","3","5","10","62.50","18","11.11","1.04","37","22","7","0","0","2","2","1","1","0","0","1","5","1","2","0","2","0","0","-"
"238","Nick Leddy","NYI","D","91","236.73333333333","0","10","7","3","10","52.63","33","0.00","2.73","72","47","19","3","0","8","6","3","3","0","0","1","6","4","5","6","1","0","0","-"
"296","Justin Faulk","CAR, STL","D","92","246.6","5","5","3","2","10","32.26","58","8.62","4.92","115","79","28","4","0","8","4","2","2","0","0","0","6","6","7","6","1","0","0","-"
"423","Yanni Gourde","T.B","C","89","122.16666666667","5","5","2","3","10","50.00","15","33.33","2.2","21","18","17","8","0","3","28","8","4","4","0","0","5","2","0","9","0","17","13","56.67"
"460","Chris Tierney","OTT","C","91","164.41666666667","1","9","6","3","10","52.63","13","7.69","2.16","20","18","16","9","0","3","0","0","0","0","0","0","10","0","1","3","0","47","48","49.47"
"473","Andreas Athanasiou","DET","C","85","183.41666666667","3","7","4","3","10","50.00","42","7.14","4.09","74","56","29","8","1","3","8","4","4","0","0","5","5","3","2","7","0","18","30","37.50"
"556","Darnell Nurse","EDM","D","93","156.2","1","9","2","7","10","43.48","20","5.00","1.62","56","32","14","1","0","6","6","3","3","0","0","0","6","3","3","1","3","0","0","-"
"587","Aaron Ekblad","FLA","D","91","154.85","5","5","2","3","10","62.50","41","12.20","3.21","61","46","15","3","1","7","0","0","0","0","0","0","8","0","3","4","0","0","0","-"
"596","Nick Ritchie","ANA","L","69","120.81666666667","2","8","7","1","10","66.67","24","8.33","4.09","44","35","34","24","0","5","6","3","3","0","0","0","5","2","3","9","0","1","2","33.33"
"597","Kevin Fiala","MIN, NSH","L","90","187.93333333333","2","8","2","6","10","58.82","33","6.06","3.79","59","42","35","10","0","4","6","3","3","0","0","1","15","2","4","7","0","0","0","-"
"665","Timo Meier","S.J","R","89","156.6","7","3","2","1","10","55.56","41","17.07","7.56","61","52","52","34","0","7","12","6","6","0","0","2","3","3","1","7","0","5","7","41.67"
"751","Jakob Chychrun","ARI","D","63","153.65","4","6","2","4","10","47.62","36","11.11","4.84","63","54","39","14","0","7","4","2","2","0","0","0","7","3","2","3","0","0","0","-"
"766","Dennis Cholowski","DET","D","62","152.85","3","7","2","5","10","62.50","18","16.67","1.26","33","23","8","1","0","2","0","0","0","0","0","0","7","2","2","1","2","0","0","-"
"767","Samuel Girard","COL","D","92","185.81666666667","0","10","6","4","10","50.00","12","0.00","1.15","48","21","10","0","0","7","2","1","1","0","0","0","4","3","1","4","2","0","0","-"
"31","Jeff Carter","L.A","C","86","198.03333333333","3","6","1","5","9","52.94","47","6.38","6.68","75","61","50","28","1","9","8","4","4","0","0","3","6","1","4","4","1","86","59","59.31"
"39","Brian Boyle","FLA, N.J, NSH","C","75","185.93333333333","7","2","1","1","9","45.00","31","22.58","5.32","54","44","44","29","2","2","11","4","3","1","0","0","2","0","15","8","0","70","55","56.00"
"73","Paul Stastny","VGK","C","62","130.83333333333","4","5","0","5","9","52.94","14","28.57","2.57","24","21","18","10","1","0","4","2","2","0","0","0","6","2","3","3","0","68","48","58.62"
"147","P.K. Subban","N.J, NSH","D","72","176.75","2","7","3","4","9","75.00","36","5.56","2.17","68","46","11","0","0","5","18","5","4","0","1","0","4","1","0","4","5","0","0","-"
"194","Justin Schultz","PIT","D","40","100.45","1","8","3","5","9","52.94","16","6.25","1.39","32","22","11","1","0","4","0","0","0","0","0","0","3","0","0","1","0","0","0","-"
"220","Marcus Johansson","BOS, BUF, N.J","L","70","163.48333333333","3","6","5","1","9","60.00","15","20.00","2.89","24","22","18","11","0","0","0","0","0","0","0","1","9","0","3","10","1","11","16","40.74"
"346","Ondrej Palat","T.B","L","73","132.8","3","6","4","2","9","39.13","12","25.00","2.52","22","19","19","14","0","1","0","0","0","0","0","0","6","1","3","8","0","0","0","-"
"504","Andreas Johnsson","TOR","L","85","146.98333333333","5","4","2","2","9","56.25","31","16.13","4.49","47","39","41","22","1","3","6","3","3","0","0","0","3","2","4","3","0","0","2","0.00"
"553","Seth Jones","CBJ","D","85","203.23333333333","0","9","6","3","9","60.00","26","0.00","2.21","58","41","6","0","0","3","6","3","3","0","0","0","7","2","4","3","3","0","0","-"
"595","Nikolaj Ehlers","WPG","L","73","102.08333333333","4","5","3","2","9","81.82","19","21.05","1.37","35","24","12","1","0","2","4","2","2","0","0","1","2","0","1","4","0","0","0","-"
"606","Nick Schmaltz","ARI, CHI","C","50","137.03333333333","5","4","2","2","9","56.25","19","26.32","2.41","34","26","23","6","0","4","2","1","1","0","0","1","3","0","1","3","0","12","24","33.33"
"612","Nikolay Goldobin","VAN","R","63","157.45","1","8","5","3","9","60.00","17","5.88","2.13","36","30","19","2","0","2","0","0","0","0","0","1","7","0","1","3","0","0","0","-"
"636","Danton Heinen","BOS","C, L","86","117.73333333333","3","6","6","0","9","52.94","19","15.79","3.04","33","29","22","11","1","3","4","2","2","0","0","0","5","0","0","3","0","0","0","-"
"645","Victor Olofsson","BUF","L, R","18","57.8","7","2","1","1","9","81.82","20","35.00","1.71","31","23","12","3","0","1","2","1","1","0","0","0","5","0","0","2","0","0","0","-"
"768","Pierre-Luc Dubois","CBJ","C, L","92","213.25","1","8","2","6","9","50.00","26","3.85","3.33","48","40","24","11","0","3","7","2","1","1","0","0","10","0","2","17","0","34","43","44.16"
"811","Nico Hischier","N.J","C","76","201.55","3","6","2","4","9","45.00","29","10.34","4.8","47","43","40","22","1","1","14","3","2","0","1","2","6","4","2","8","0","35","32","52.24"
"33","Brent Seabrook","CHI","D","86","134.48333333333","2","6","3","3","8","88.89","34","5.88","2.04","68","42","8","2","0","5","2","1","1","0","0","0","0","1","1","1","2","0","0","-"
"141","Kevin Shattenkirk","NYR, T.B","D","82","179.2","2","6","4","2","8","57.14","35","5.71","1.95","61","38","14","2","0","5","2","1","1","0","0","0","8","4","3","4","2","0","0","-"
"150","Kyle Turris","NSH","C","65","141.5","5","3","2","1","8","80.00","16","31.25","1.92","31","24","13","4","0","0","2","1","1","0","0","0","6","2","2","6","1","25","22","53.19"
"170","Wayne Simmonds","N.J, NSH, PHI","R","88","241.73333333333","5","3","2","1","8","50.00","52","9.62","11.55","81","71","78","64","0","11","15","6","5","1","0","2","8","1","6","8","0","2","2","50.00"
"219","Tyler Bozak","STL","C","82","193.8","2","6","4","2","8","36.36","25","8.00","4.39","45","35","35","18","0","9","0","0","0","0","0","0","3","0","2","7","1","22","28","44.00"
"253","Craig Smith","NSH","C, R","86","206.28333333333","4","4","4","0","8","44.44","40","10.00","5.9","71","56","54","18","0","6","4","2","2","0","0","1","10","1","4","6","0","5","0","100.00"
"297","Brock Nelson","NYI","C","92","203.23333333333","2","6","2","4","8","47.06","39","5.13","5.71","71","59","55","14","1","1","2","1","1","0","0","0","6","3","2","8","0","83","73","53.21"
"393","Ryan Strome","EDM, NYR","C","89","118.23333333333","4","4","3","1","8","72.73","12","33.33","1.83","24","18","14","6","0","1","6","3","3","0","0","1","8","0","0","3","0","40","25","61.54"
"452","Esa Lindell","DAL","D","94","116.66666666667","5","3","1","2","8","66.67","20","25.00","1.93","38","28","21","5","0","0","2","1","1","0","0","1","4","0","5","3","0","0","0","-"
"487","Ben Hutton","L.A, VAN","D","79","124.8","1","7","5","2","8","72.73","8","12.50","0.45","27","11","5","0","0","2","4","2","2","0","0","1","3","1","0","1","0","0","0","-"
"498","Nate Schmidt","VGK","D","62","108.08333333333","1","7","5","2","8","61.54","15","6.67","1.39","30","21","10","2","0","4","0","0","0","0","0","0","4","1","2","3","2","0","0","-"
"519","Anthony Duclair","CBJ, OTT","L","84","142.91666666667","6","2","0","2","8","72.73","33","18.18","2.81","59","41","18","4","0","4","2","1","1","0","0","2","6","2","2","13","2","0","2","0.00"
"536","J.T. Compher","COL","L","73","208.63333333333","3","5","2","3","8","28.57","20","15.00","3.85","37","29","32","19","0","1","11","4","3","1","0","0","6","1","1","10","0","48","44","52.17"
"563","Alexander Wennberg","CBJ","C","85","170.06666666667","2","6","3","3","8","61.54","13","15.38","2.4","30","25","17","11","0","2","6","3","3","0","0","0","5","2","2","9","0","31","28","52.54"
"576","Conor Sheary","BUF","L","86","143.93333333333","5","3","2","1","8","44.44","17","29.41","2.62","34","24","26","12","0","3","0","0","0","0","0","0","5","1","1","4","0","5","1","83.33"
"580","Jordan Oesterle","ARI","D","77","132.61666666667","3","5","3","2","8","72.73","13","23.08","1.34","36","25","9","1","0","2","2","1","1","0","0","1","1","1","3","5","2","0","0","-"
"652","Frank Vatrano","FLA","C","91","152.43333333333","2","6","3","3","8","47.06","22","9.09","3","31","28","24","10","0","4","2","1","1","0","0","1","4","1","3","3","3","2","4","33.33"
"685","Jack Roslovic","WPG","C","88","69.85","5","3","2","1","8","72.73","13","38.46","1.89","18","16","14","7","0","3","0","0","0","0","0","0","0","2","2","1","1","7","5","58.33"
"711","Derek Ryan","CGY","C","93","145.53333333333","2","6","4","2","8","66.67","14","14.29","1.54","29","20","10","4","0","1","0","0","0","0","0","1","4","0","1","9","0","26","30","46.43"
"741","Maxime Lajoie","OTT","D","56","92.2","4","4","1","3","8","80.00","14","28.57","1.33","29","18","13","5","2","0","0","0","0","0","0","1","3","0","0","7","5","0","0","-"
"771","Jesper Bratt","N.J","L","59","124.86666666667","1","7","2","5","8","72.73","10","10.00","1.23","18","15","10","2","0","1","2","1","1","0","0","0","8","1","0","1","0","1","0","100.00"
"772","Mikhail Sergachev","T.B","D","84","124.58333333333","0","8","4","4","8","61.54","14","0.00","1.35","41","30","4","0","0","2","2","1","1","0","0","2","8","2","3","0","5","1","0","100.00"
"821","Miro Heiskanen","DAL","D","94","157.18333333333","2","6","4","2","8","57.14","18","11.11","1.84","49","31","16","3","2","2","0","0","0","0","0","0","9","0","0","2","0","0","0","-"
"853","Brady Tkachuk","OTT","L","81","185.86666666667","3","5","3","2","8","53.33","46","6.52","7.48","62","57","50","32","1","8","11","4","3","1","0","2","9","1","2","12","0","20","30","40.00"
"858","Andrei Svechnikov","CAR","R","92","182.13333333333","0","8","5","3","8","40.00","25","0.00","5.16","49","43","38","22","0","5","8","4","4","0","0","2","11","0","4","10","0","0","0","-"
"8","Niklas Kronwall","DET","D","79","124.96666666667","1","6","4","2","7","53.85","10","10.00","0.52","16","12","1","0","0","1","2","1","1","0","0","1","3","1","2","0","0","0","0","-"
"19","Frans Nielsen","DET","C","80","163.06666666667","0","7","4","3","7","58.33","17","0.00","1.84","26","22","16","5","0","3","2","1","1","0","0","0","5","1","0","8","0","44","52","45.83"
"44","Shea Weber","MTL","D","68","169.4","5","2","0","2","7","50.00","38","13.16","2.58","76","57","9","2","0","3","2","1","1","0","0","0","5","4","6","1","6","0","0","-"
"45","David Backes","BOS","R","75","113.66666666667","2","5","2","3","7","41.18","13","15.38","2.16","22","19","18","8","0","4","6","3","3","0","0","1","5","1","5","5","0","35","21","62.50"
"101","Bryan Little","WPG","C","84","112.63333333333","4","3","2","1","7","46.67","17","23.53","2.52","30","25","24","12","0","2","4","2","2","0","0","0","0","0","0","4","0","45","42","51.72"
"127","Mathieu Perreault","WPG","C, L","93","133.7","4","3","2","1","7","41.18","14","28.57","2.7","25","22","21","16","0","1","6","3","3","0","0","1","3","2","1","7","0","2","3","40.00"
"185","Tyler Myers","VAN, WPG","D","90","107.53333333333","0","7","5","2","7","46.67","16","0.00","0.94","28","19","8","0","0","3","11","4","3","1","0","0","1","2","2","1","4","0","0","-"
"234","Ryan Ellis","NSH","D","92","179.5","1","6","4","2","7","53.85","34","2.94","2.69","67","51","19","1","1","6","2","1","1","0","0","0","8","1","0","0","4","0","0","-"
"250","Mattias Ekholm","NSH","D","90","114.15","2","5","3","2","7","87.50","17","11.76","1.09","32","21","5","0","0","0","2","1","1","0","0","1","3","0","2","1","1","0","0","-"
"290","Jordan Weal","ARI, MTL, PHI","C","71","90.266666666667","3","4","2","2","7","70.00","11","27.27","1.23","24","15","11","4","0","0","0","0","0","0","0","1","2","0","0","3","0","28","20","58.33"
"303","Cam Fowler","ANA","D","70","169.2","1","6","3","3","7","35.00","29","3.45","1.93","66","38","18","1","0","6","6","3","3","0","0","0","6","2","0","1","3","0","0","-"
"306","Jaden Schwartz","STL","C, L","79","180.71666666667","1","6","4","2","7","38.89","22","4.55","3.01","42","34","28","8","0","2","2","1","1","0","0","0","3","2","4","3","1","3","4","42.86"
"327","Brendan Gallagher","MTL","R","92","219.1","4","3","1","2","7","41.18","35","11.43","5.58","60","49","47","28","0","2","15","6","5","1","0","3","5","3","2","17","0","8","12","40.00"
"400","Sven Baertschi","VAN","L","26","76.466666666667","3","4","2","2","7","87.50","12","25.00","2.32","23","23","16","7","0","1","2","1","1","0","0","0","0","1","1","4","0","0","0","-"
"403","Joel Armia","MTL","R","65","116.43333333333","3","4","2","2","7","50.00","14","21.43","1.76","24","18","17","7","1","0","0","0","0","0","0","1","0","0","4","4","0","0","1","0.00"
"436","Mike Matheson","FLA","D","84","60.2","0","7","4","3","7","63.64","6","0.00","0.51","11","9","2","0","0","2","4","2","2","0","0","0","5","0","0","2","0","0","1","0.00"
"472","Jaccob Slavin","CAR","D","92","148.73333333333","5","2","0","2","7","53.85","23","21.74","1.63","43","28","11","4","0","6","0","0","0","0","0","1","3","4","1","1","1","0","0","-"
"479","Josh Anderson","CBJ","R","86","119.46666666667","3","4","1","3","7","58.33","12","25.00","1.44","23","18","11","5","0","2","25","11","10","1","0","0","2","0","7","6","1","2","1","66.67"
"624","Ryan Donato","BOS, MIN","C","65","126.25","3","4","1","3","7","41.18","23","13.04","3.32","47","33","28","12","1","3","0","0","0","0","0","1","5","0","3","12","0","2","2","50.00"
"631","Lucas Wallmark","CAR","C","91","103.3","2","5","1","4","7","77.78","12","16.67","1.47","26","14","14","6","0","4","0","0","0","0","0","2","6","2","1","7","0","26","33","44.07"
"680","Roope Hintz","DAL","L","70","124.71666666667","3","4","3","1","7","58.33","21","14.29","2.77","32","25","19","12","1","3","2","1","1","0","0","0","3","0","1","2","1","31","25","55.36"
"770","Henrik Borgstrom","FLA","C","54","60.383333333333","3","4","0","4","7","87.50","7","42.86","1.26","19","15","12","4","0","1","0","0","0","0","0","0","1","0","0","2","0","7","9","43.75"
"817","Robert Thomas","STL","C","75","89.766666666667","3","4","1","3","7","53.85","12","25.00","1.9","23","13","14","4","0","2","0","0","0","0","0","0","4","2","0","6","0","14","10","58.33"
"827","Filip Chytil","NYR","C","75","108.85","3","4","1","3","7","53.85","9","33.33","2.32","21","17","16","10","0","3","2","1","1","0","0","0","3","0","3","4","0","4","9","30.77"
"852","Quinn Hughes","VAN","D","15","42.983333333333","1","6","4","2","7","87.50","7","14.29","0.62","20","11","5","1","2","3","0","0","0","0","0","0","2","2","1","1","0","0","0","-"
"131","Alex Killorn","T.B","C, L","91","119.85","2","4","2","2","6","40.00","15","13.33","2.72","28","23","25","14","1","3","9","3","2","1","0","1","0","1","1","3","0","0","0","-"
"183","Mikkel Boedker","OTT","L","74","133.65","1","5","3","2","6","40.00","12","8.33","1.25","26","19","12","4","1","2","0","0","0","0","0","0","6","0","2","6","0","1","1","50.00"
"191","Tyler Ennis","OTT, TOR","C, L, R","61","108.35","3","3","3","0","6","75.00","28","10.71","3.8","42","37","32","14","0","3","0","0","0","0","0","0","6","1","2","7","1","0","0","-"
"252","Sami Vatanen","N.J","D","59","128.11666666667","3","3","1","2","6","60.00","25","12.00","1.57","42","33","9","0","0","3","0","0","0","0","0","0","6","2","0","3","1","0","0","-"
"300","Nick Bjugstad","FLA, PIT","C","66","99.216666666667","2","4","2","2","6","54.55","18","11.11","2.96","29","26","20","10","0","1","4","2","2","0","0","2","7","3","9","11","1","31","26","54.39"
"360","Andrew Shaw","CHI, MTL","C, R","71","140.41666666667","3","3","2","1","6","75.00","22","13.64","4.22","29","26","26","20","0","1","6","3","3","0","0","2","3","1","5","10","0","32","30","51.61"
"368","Josh Leivo","TOR, VAN","L","86","191.4","3","3","3","0","6","35.29","37","8.11","5.29","69","54","45","18","0","6","9","3","2","1","0","0","6","4","1","7","0","9","17","34.62"
"427","Hampus Lindholm","ANA","D","87","104.25","1","5","3","2","6","60.00","20","5.00","1.39","41","28","6","2","0","4","0","0","0","0","0","0","5","1","2","1","1","0","0","-"
"432","Tanner Pearson","L.A, PIT, VAN","L","90","118.81666666667","3","3","2","1","6","66.67","15","20.00","2.15","25","19","14","9","0","1","2","1","1","0","0","2","3","0","0","2","0","0","1","0.00"
"446","Filip Forsberg","NSH","L","70","194.78333333333","4","2","2","0","6","46.15","49","8.16","4.46","116","72","48","5","0","4","6","3","3","0","0","0","15","3","3","7","0","0","0","-"
"448","Matt Grzelcyk","BOS","D","75","111.05","0","6","5","1","6","42.86","9","0.00","0.51","18","12","4","0","0","1","2","1","1","0","0","0","4","2","2","4","3","0","0","-"
"547","Tyler Bertuzzi","DET","L","84","155.4","3","3","2","1","6","37.50","18","16.67","3.16","32","25","28","22","1","3","20","6","4","2","0","0","3","0","4","2","1","1","4","20.00"
"590","Sam Bennett","CGY","C","81","129.93333333333","4","2","1","1","6","60.00","15","26.67","2.75","29","24","22","18","0","1","7","2","1","1","0","0","6","0","3","8","0","17","16","51.52"
"594","William Nylander","TOR","C, R","66","126.46666666667","2","4","1","3","6","60.00","15","13.33","1.93","41","28","20","4","0","3","0","0","0","0","0","0","8","4","0","9","0","23","22","51.11"
"599","Jakub Vrana","WSH","L","95","114.3","1","5","3","2","6","66.67","12","8.33","1.85","21","18","11","7","0","0","0","0","0","0","0","1","2","1","2","3","0","0","2","0.00"
"604","Alex Tuch","VGK","R","74","175.15","3","3","1","2","6","30.00","26","11.54","4.72","41","38","33","21","0","6","2","1","1","0","0","0","11","0","4","8","0","21","28","42.86"
"619","Marcus Pettersson","ANA, PIT","D","95","85.016666666667","1","5","3","2","6","66.67","15","6.67","0.89","26","21","5","1","0","2","27","5","1","3","1","0","2","0","0","4","1","0","0","-"
"623","Brandon Montour","ANA, BUF","D","82","147.98333333333","1","5","0","5","6","75.00","19","5.26","1.69","36","26","12","3","0","1","4","2","2","0","0","0","5","3","1","3","3","0","0","-"
"633","Devon Toews","NYI","D","58","97.366666666667","1","5","2","3","6","66.67","10","10.00","0.73","19","12","4","1","0","2","0","0","0","0","0","0","4","3","0","3","2","0","0","-"
"639","Oskar Lindblom","PHI","L","89","103.53333333333","4","2","2","0","6","54.55","28","14.29","4.03","41","36","33","17","1","3","0","0","0","0","0","0","2","1","2","3","0","0","1","0.00"
"658","Colin White","OTT","C","79","171.16666666667","5","1","0","1","6","35.29","31","16.13","5.55","50","46","43","21","0","4","10","5","5","0","0","0","3","1","1","7","1","45","43","51.14"
"717","Conor Garland","ARI","R","57","118.4","4","2","1","1","6","40.00","27","14.81","4.53","41","37","27","19","0","2","0","0","0","0","0","0","1","2","5","9","0","1","3","25.00"
"722","Troy Terry","ANA","C, R","43","81.116666666667","2","4","2","2","6","54.55","7","28.57","0.61","17","10","7","2","0","1","0","0","0","0","0","1","11","1","0","5","1","0","0","-"
"857","Jesperi Kotkaniemi","MTL","C","89","163.28333333333","1","5","3","2","6","60.00","16","6.25","2","38","27","22","5","0","2","2","1","1","0","0","0","11","0","1","5","0","43","41","51.19"
"22","Alexander Steen","STL","L","75","84.183333333333","2","3","2","1","5","45.45","12","16.67","1.45","24","17","16","5","0","2","0","0","0","0","0","0","1","1","0","6","1","0","2","0.00"
"40","Corey Perry","ANA, DAL","R","36","61.116666666667","2","3","2","1","5","83.33","10","20.00","1.39","13","12","9","7","0","2","7","2","1","1","0","1","0","1","1","2","0","1","0","100.00"
"82","Matt Niskanen","PHI, WSH","D","88","61.35","2","3","1","2","5","83.33","14","14.29","0.98","19","16","8","0","0","2","0","0","0","0","0","0","3","0","2","1","1","0","0","-"
"111","Milan Lucic","CGY, EDM","L","91","132.06666666667","2","3","1","2","5","38.46","13","15.38","2.16","21","19","14","7","0","3","13","5","4","1","0","0","3","1","7","7","0","6","4","60.00"
"117","Derick Brassard","COL, FLA, NYI, PIT","C","80","119.28333333333","2","3","1","2","5","41.67","19","10.53","1.59","35","24","19","2","0","0","2","1","1","0","0","0","4","1","2","5","0","21","37","36.21"
"166","Jake Muzzin","L.A, TOR","D","92","95.733333333333","1","4","2","2","5","62.50","11","9.09","0.71","31","19","6","0","0","2","0","0","0","0","0","0","1","1","1","3","2","0","0","-"
"182","Colin Wilson","COL","C","73","141.1","4","1","1","0","5","35.71","26","15.38","3.44","34","30","29","18","0","0","0","0","0","0","0","2","2","0","5","5","0","0","5","0.00"
"188","Jake Gardiner","CAR, TOR","D","72","136.5","0","5","2","3","5","50.00","13","0.00","0.87","33","21","8","0","0","1","0","0","0","0","0","0","1","3","3","5","1","0","0","-"
"196","Derek Stepan","ARI","C","82","203.31666666667","1","4","1","3","5","35.71","16","6.25","3.35","34","28","25","13","0","7","2","1","1","0","0","2","8","3","4","8","1","97","102","48.74"
"202","TJ Brodie","CGY","D","91","103.15","1","4","1","3","5","71.43","7","14.29","0.56","19","13","2","0","0","0","0","0","0","0","0","0","6","0","0","2","0","0","0","-"
"326","Kenny Agostino","MTL, N.J","L","63","76.5","0","5","1","4","5","62.50","10","0.00","0.85","15","12","8","3","0","1","2","1","1","0","0","1","3","0","2","4","0","2","4","33.33"
"379","Brandon Saad","CHI","L","88","125.11666666667","4","1","0","1","5","55.56","15","26.67","2.49","22","20","18","10","0","5","0","0","0","0","0","1","4","0","5","6","1","1","0","100.00"
"429","Pontus Aberg","ANA, MIN","L","59","118.01666666667","3","2","2","0","5","50.00","21","14.29","2.27","44","32","24","4","0","4","2","1","1","0","0","0","4","0","1","2","0","0","2","0.00"
"440","Tom Wilson","WSH","R","76","105.66666666667","4","1","1","0","5","55.56","17","23.53","3.02","23","22","23","16","0","4","13","5","4","1","0","2","3","3","5","5","2","3","5","37.50"
"450","Brendan Leipsic","L.A, VAN, WSH","L","75","118.41666666667","1","4","1","3","5","41.67","17","5.88","1.89","24","23","12","6","0","1","2","1","1","0","0","2","4","2","3","6","0","2","2","50.00"
"456","Devin Shore","ANA, DAL","C","83","101.98333333333","2","3","2","1","5","50.00","10","20.00","1.48","19","13","11","7","0","3","5","1","0","1","0","1","3","2","1","6","2","11","13","45.83"
"484","Vinnie Hinostroza","ARI","C, R","82","91.483333333333","3","2","1","1","5","71.43","21","14.29","1.77","32","25","13","4","0","1","2","1","1","0","0","1","5","0","4","4","0","5","0","100.00"
"634","Viktor Arvidsson","NSH","L, R","68","190.51666666667","3","2","1","1","5","35.71","25","12.00","4.21","53","37","34","15","0","4","2","1","1","0","0","0","3","2","0","9","1","0","1","0.00"
"654","Noah Hanifin","CGY","D","92","94.55","1","4","1","3","5","83.33","12","8.33","0.98","21","14","7","1","0","2","0","0","0","0","0","0","2","2","0","0","2","0","0","-"
"659","Pavel Zacha","N.J","C","69","108.55","4","1","1","0","5","45.45","15","26.67","1.89","28","21","14","5","0","1","5","1","0","1","0","0","3","1","3","7","0","17","11","60.71"
"689","Daniel Sprong","ANA, PIT","R","63","79.783333333333","2","3","1","2","5","71.43","22","9.09","1.56","34","27","8","2","0","4","2","1","1","0","0","0","6","0","3","2","0","0","1","0.00"
"759","Tyson Jost","COL","C","80","152.91666666667","4","1","1","0","5","41.67","27","14.81","2.48","41","32","26","9","0","1","0","0","0","0","0","0","0","2","1","14","1","6","5","54.55"
"779","Filip Hronek","DET","D","57","102.25","1","4","3","1","5","55.56","17","5.88","1.6","33","26","14","2","1","2","0","0","0","0","0","0","8","0","2","4","2","0","0","-"
"829","Alex Iafallo","L.A","L","92","158.5","2","3","1","2","5","50.00","36","5.56","3.33","50","41","26","11","0","0","2","1","1","0","0","0","2","0","1","7","0","0","1","0.00"
