"Player","Season","Team","Position","GP","TOI","G","A","P","P1","P/60","P1/60","GS","GS/60","CF","CA","C+/-","CF%","Rel CF%","GF","GA","G+/-","GF%","Rel GF%","xGF","xGA","xG+/-","xGF%","Rel xGF%","iPENT","iPEND","iP+/-","iCF","iCF/60","ixGF","ixGF/60","iSh%","PDO","ZSR","TOI%","TOI% QoT","CF% QoT","TOI% QoC","CF% QoC"
"TYLER.ENNIS","2018-2020","TOR/OTT","C",56,488.99,10,3,13,12,1.6,1.47,11.97,1.47,445,499,-54,47.14,-4.66,15,22,-7,40.54,-15.44,18.37,19.3,-0.93,48.77,-2.7,2,6,4,101,12.39,6.87,0.84,15.87,98.24,37.18,17.81,27.43,50.94,27.69,49.21
"TYLER.JOHNSON","2018-2020","T.B","C",86,1133.65,25,13,38,32,2.01,1.69,43.65,2.31,1142,1122,20,50.44,-1.03,69,50,19,57.98,1.39,49.97,46.63,3.34,51.73,-0.9,13,15,2,242,12.81,14.41,0.76,16.89,102.76,53.08,27.7,31.12,51.12,29.5,50.19
"TYLER.LEWINGTON","2018-2020","WSH","D",7,72.64,1,1,2,1,1.65,0.83,1.77,1.46,63,63,0,50,1.81,4,3,1,57.14,3.3,2.22,2.06,0.16,51.87,2.39,5,3,-2,7,5.78,0.1,0.08,20,103.33,70.27,22.87,26.59,51.5,27.84,47.39
"TYLER.MOTTE","2018-2020","VAN","C",74,809.55,6,6,12,9,0.89,0.67,7.62,0.56,658,832,-174,44.16,-5.29,21,37,-16,36.21,-13.79,25.53,34.52,-8.99,42.51,-4.45,5,12,7,179,13.27,8.81,0.65,5.94,97.75,33.67,22.81,28.47,47.03,28.69,50.04
"TYLER.MYERS","2018-2020","WPG/VAN","D",85,1401.18,7,11,18,14,0.77,0.6,21.38,0.92,1347,1389,-42,49.23,0.04,55,62,-7,47.01,-6.06,54.4,59.67,-5.27,47.69,-0.09,20,4,-16,285,12.2,6.5,0.28,4.9,99.67,56.78,34.17,26.85,47.43,28.81,49.95
"TYLER.PITLICK","2018-2020","DAL/PHI","C",52,591.32,6,3,9,8,0.91,0.81,9.82,1,501,550,-49,47.67,-0.98,16,22,-6,42.11,-5.38,19.46,22.07,-2.61,46.86,-5.88,2,4,2,115,11.67,6.04,0.61,8.7,98.15,30.65,23.31,29.8,47.66,29.11,49.59
"TYLER.SEGUIN","2018-2020","DAL","C",90,1389.36,20,26,46,40,1.99,1.73,53.61,2.32,1369,1387,-18,49.67,2.36,62,41,21,60.19,17.12,59.76,53.03,6.73,52.98,4.34,6,8,2,370,15.98,18.45,0.8,9.35,102.66,56.94,31.73,31.68,46.46,29.57,50.14
"TYLER.TOFFOLI","2018-2020","L.A","C",88,1132.58,8,18,26,18,1.38,0.95,36.56,1.94,1139,1036,103,52.37,5.2,39,48,-9,44.83,-1.05,48.13,39.12,9.01,55.16,9.09,5,8,3,334,17.69,16.43,0.87,4.26,98,51.44,26.29,29.73,47.13,29.01,50.07
"TY.RATTIE","2018-2020","EDM","R",50,515.13,4,6,10,9,1.16,1.05,10.24,1.19,427,487,-60,46.72,-0.24,16,17,-1,48.48,6.41,20.1,19.36,0.74,50.94,6.3,2,7,5,108,12.58,7.81,0.91,5.71,100.43,54.31,20.79,30.74,48.12,28.9,50.55
"TYSON.BARRIE","2018-2020","COL/TOR","D",84,1413.31,11,19,30,24,1.27,1.02,45.61,1.94,1500,1316,184,53.27,3.75,61,63,-2,49.19,-1.55,58.5,55.9,2.6,51.14,1.24,18,6,-12,344,14.6,7.49,0.32,6.25,98.53,62.83,36.14,28.85,49.63,29,49.63
"TYSON.JOST","2018-2020","COL","C",74,799.55,8,14,22,15,1.65,1.13,21.34,1.6,726,781,-55,48.18,-1.88,32,30,2,51.61,-1.56,29.2,31.91,-2.71,47.78,-3.53,9,16,7,166,12.46,8.36,0.63,8.6,100.79,52.59,23.21,28.53,49.84,28.35,49.82
"VALENTIN.ZYKOV","2018-2020","CAR/EDM/VGK","L",35,308.08,2,3,5,3,0.97,0.58,8.21,1.6,303,249,54,54.89,0.09,6,10,-4,37.5,-9.91,11.21,11.06,0.15,50.34,-6.37,2,3,1,61,11.88,2.98,0.58,6.67,96.81,61.99,18.56,28.77,50.62,28.02,50.27
"VALERI.NICHUSHKIN","2018-2020","DAL/COL","R",62,668.42,0,10,10,3,0.9,0.27,11.62,1.04,585,626,-41,48.31,0.68,21,24,-3,46.67,-5.86,21.68,21.54,0.14,50.16,-0.51,2,14,12,110,9.87,5.38,0.48,0,98.79,45.48,22.13,29.06,47.39,28.39,49.97
"VALTTERI.FILPPULA","2018-2020","NYI/DET","C",78,883.13,14,13,27,23,1.83,1.56,18.68,1.27,701,880,-179,44.34,-3.3,35,27,8,56.45,3,29.25,34.44,-5.19,45.93,-5.67,7,12,5,107,7.27,7.36,0.5,20.29,103.18,41.33,23.18,28.81,47.58,28.46,49.92
"VICTOR.HEDMAN","2018-2020","T.B","D",76,1225.24,8,15,23,17,1.13,0.83,33.28,1.63,1217,1153,64,51.35,0.39,65,52,13,55.56,-2.19,51.41,45.44,5.97,53.08,1.13,19,8,-11,263,12.88,7.05,0.35,5.84,102.06,50.56,33.92,27.53,50.43,28.91,50.17
"VICTOR.METE","2018-2020","MTL","D",76,1208.1,0,11,11,4,0.55,0.2,22.27,1.11,1266,1190,76,51.55,-3.36,53,40,13,56.99,7.42,58.39,47.03,11.36,55.39,2.01,3,6,3,159,7.9,4.08,0.2,0,101.61,48.59,32.7,27.73,55.78,29.15,49.63
"VICTOR.OLOFSSON","2018-2020","BUF","R",13,187.61,0,4,4,3,1.28,0.96,5.67,1.81,184,165,19,52.72,-0.15,9,7,2,56.25,4.9,8.11,6.65,1.46,54.95,2.58,0,1,1,42,13.43,1.59,0.51,0,100.96,60.33,29.6,32.58,53.72,29.87,49.75
"VICTOR.RASK","2018-2020","CAR/MIN","C",52,531.23,4,5,9,7,1.02,0.79,8.96,1.01,503,512,-9,49.56,-2.65,15,16,-1,48.39,2.87,17.49,21.97,-4.48,44.32,-11.18,5,3,-2,85,9.6,3.13,0.35,8.89,99.75,60.06,21.35,28.63,52.5,28.06,49.57
"VIKTOR.ARVIDSSON","2018-2020","NSH","L",63,861.28,26,10,36,31,2.51,2.16,47.8,3.33,1014,862,152,54.05,3.87,50,41,9,54.95,0.4,46.47,41.82,4.65,52.63,2.01,10,16,6,272,18.95,14.2,0.99,16.67,101.43,66.21,28.7,32.08,50.75,29.89,50.14
"VILLE.HEINOLA","2018-2020","WPG","D",5,88.15,1,2,3,1,2.04,0.68,1.57,1.07,68,88,-20,43.59,-6.87,6,5,1,54.55,7.49,3.09,5.07,-1.98,37.87,-9.4,1,0,-1,10,6.81,0.31,0.21,14.29,105.3,57.14,33.98,28.54,52.88,28.82,46.26
"VINCE.DUNN","2018-2020","STL","D",84,1229.18,8,16,24,18,1.17,0.88,40.71,1.99,1230,1017,213,54.74,5.04,57,40,17,58.76,7.45,57.09,42.22,14.87,57.49,6.5,16,9,-7,244,11.91,5.15,0.25,6.72,100.98,59.92,30.03,27.18,49.24,28.41,49.67
"VINCENT.TROCHECK","2018-2020","FLA","C",61,865.29,5,13,18,12,1.25,0.83,23.02,1.6,863,806,57,51.71,2.7,32,36,-4,47.06,-2.94,33.86,35.64,-1.78,48.72,0.57,20,12,-8,209,14.49,7.66,0.53,4.5,98.26,49.02,29.61,29.93,49.42,29.04,49.7
"VINNIE.HINOSTROZA","2018-2020","ARI","C",76,988.92,11,20,31,21,1.88,1.27,32.07,1.95,957,954,3,50.08,1.65,33,40,-7,45.21,-3.47,42.03,37.42,4.61,52.9,3.78,5,13,8,218,13.23,13.34,0.81,9.02,98.75,39.82,27.12,29.62,47.98,29.56,50.14
"VINNI.LETTIERI","2018-2020","NYR","C",27,253.52,0,1,1,0,0.24,0,-1.2,-0.28,223,286,-63,43.81,-4.37,3,10,-7,23.08,-24.68,10.42,10.87,-0.45,48.94,-1.81,5,2,-3,59,13.96,3.29,0.78,0,96.01,50.96,19.29,27.51,45.11,27.98,49.79
"VLADIMIR.SOBOTKA","2018-2020","BUF","C",76,894.85,3,7,10,8,0.67,0.54,1.67,0.11,719,900,-181,44.41,-6.69,23,40,-17,36.51,-14.32,23.22,37.42,-14.2,38.29,-11.96,13,9,-4,128,8.58,4.09,0.27,4.11,97.82,32.31,24.18,29.14,51.59,28.57,50.04
"VLADIMIR.TARASENKO","2018-2020","STL","R",82,1167.93,19,20,39,29,2,1.49,52.75,2.71,1213,1081,132,52.88,3.22,54,49,5,52.43,-1.78,52.87,44,8.87,54.58,2.92,5,17,12,355,18.24,17.12,0.88,9.6,99.17,57.5,29.36,31.37,50.4,29.96,50.21
"VLADISLAV.GAVRIKOV","2018-2020","CBJ","D",5,73.28,0,0,0,0,0,0,1.15,0.94,63,54,9,53.85,4.73,2,2,0,50,0,1.87,1.75,0.12,51.66,1.66,0,0,0,12,9.83,0.12,0.1,0,98.82,44.44,29.75,27.12,48.56,28.27,50.33
"VLADISLAV.KAMENEV","2018-2020","COL","C",23,168.65,0,3,3,1,1.07,0.36,0.12,0.04,118,153,-35,43.54,-6.54,5,9,-4,35.71,-22.24,4.28,6.43,-2.15,39.96,-8.96,4,0,-4,31,11.03,1.06,0.38,0,97.35,53.85,15.59,27.15,49.01,27.8,49.26
"VLADISLAV.NAMESTNIKOV","2018-2020","NYR/OTT","C",83,1011.8,8,12,20,13,1.19,0.77,16.87,1,843,930,-87,47.55,1.91,32,46,-14,41.03,-7.35,36.97,41.5,-4.53,47.11,-0.51,12,12,0,175,10.38,10.27,0.61,8,97.58,42.52,25.44,29.27,45.49,28.99,49.58
"WADE.MEGAN","2018-2020","DET","C",11,84.65,0,1,1,1,0.71,0.71,1.35,0.96,80,87,-7,47.9,0.21,2,6,-4,25,-26.35,2.71,4.18,-1.47,39.33,-7.41,1,2,1,22,15.59,1.22,0.86,0,92.05,50.94,15.95,26.85,45.79,27.65,49.19
"WARREN.FOEGELE","2018-2020","CAR","L",85,911.59,10,7,17,13,1.12,0.86,25.57,1.68,924,816,108,53.1,-2.12,28,43,-15,39.44,-18.59,41.52,36.69,4.83,53.09,-5,9,23,14,195,12.83,14.65,0.96,9.62,96.65,56.34,22.39,28.48,52.57,28.16,49.38
"WAYNE.SIMMONDS","2018-2020","PHI/NSH/N.J","R",85,1052.39,10,9,19,18,1.08,1.03,16.04,0.91,895,994,-99,47.38,-2.37,32,43,-11,42.67,-5.65,36.83,37.98,-1.15,49.23,0.35,25,18,-7,200,11.4,11.56,0.66,8.62,98.52,49.22,25.74,29.5,48.76,28.58,50.06
"WILL.BUTCHER","2018-2020","N.J","D",84,1320.7,4,11,15,6,0.68,0.27,16.82,0.76,1176,1197,-21,49.56,3.78,54,60,-6,47.37,4.2,50.25,49.06,1.19,50.6,3.41,6,1,-5,176,8,3.73,0.17,4.6,99.02,53.76,33.3,26.68,45.31,28.43,49.84
"WILLIAM.BORGEN","2018-2020","BUF","D",4,62.88,0,0,0,0,0,0,0.05,0.05,70,59,11,54.26,-0.12,0,5,-5,0,-25,2.44,2.84,-0.4,46.21,1.69,0,0,0,4,3.82,0.03,0.03,0,87.8,56.25,29.94,28.03,51.23,28,47.05
"WILLIAM.CARRIER","2018-2020","VGK","L",61,590.89,10,2,12,12,1.22,1.22,21.71,2.2,590,483,107,54.99,1.35,18,21,-3,46.15,-3.61,27.23,21.22,6.01,56.2,0.58,12,13,1,152,15.43,10.9,1.11,10.64,97.87,56.3,19.98,27.19,52.96,27.82,49.44
"WILLIAM.KARLSSON","2018-2020","VGK","C",89,1237.05,15,27,42,31,2.04,1.5,50.92,2.47,1299,1102,197,54.1,0.09,61,58,3,51.26,-0.37,57.81,45.09,12.72,56.18,0.11,7,11,4,253,12.27,16.28,0.79,11.72,98.9,50.31,28.59,30.8,53.02,29.79,49.91
"WILLIAM.NYLANDER","2018-2020","TOR","C",62,818.1,7,17,24,17,1.76,1.25,40.48,2.97,1011,771,240,56.73,4.68,38,31,7,55.07,2.88,42.24,31.67,10.57,57.15,6.23,8,13,5,228,16.72,12.46,0.91,5.51,100.11,58.46,26.79,30.14,50.15,28.51,49.19
"XAVIER.OUELLET","2018-2020","MTL","D",19,289,0,2,2,1,0.42,0.21,6.67,1.38,302,260,42,53.74,1.41,8,10,-2,44.44,-10.94,13.37,8.3,5.07,61.7,11.47,2,2,0,68,14.12,1.5,0.31,0,97.7,63.13,32.47,26.78,53.3,28.28,49.08
"YANNICK.WEBER","2018-2020","NSH","D",68,769.74,2,6,8,5,0.62,0.39,14.54,1.13,720,678,42,51.5,-1.55,30,26,4,53.57,-0.62,29.15,27.08,2.07,51.84,0.23,6,3,-3,127,9.9,2.11,0.16,2.9,100.87,51.82,24.04,25.32,50.79,27.6,49.46
"YANNI.GOURDE","2018-2020","T.B","C",86,1050.37,14,20,34,27,1.94,1.54,38.2,2.18,1043,973,70,51.74,1.29,54,48,6,52.94,-5.79,40.49,35.34,5.15,53.4,1.74,16,19,3,185,10.57,11.46,0.65,12.84,100.87,49.7,25.66,30.08,50.91,29.08,50.11
"ZACH.ASTON-REESE","2018-2020","PIT","C",50,573.53,7,11,18,11,1.88,1.15,19.59,2.05,514,528,-14,49.33,-0.81,25,17,8,59.52,2.56,21.35,18.36,2.99,53.76,2.06,10,6,-4,136,14.23,6.51,0.68,8.64,102.33,37.8,23.63,29.1,48.35,28.71,49.45
"ZACH.BOGOSIAN","2018-2020","BUF","D",65,1155.85,2,14,16,7,0.83,0.36,15.75,0.82,1085,1137,-52,48.83,-0.56,50,54,-4,48.08,3.57,44.17,48.95,-4.78,47.43,1.35,17,5,-12,164,8.51,2.78,0.14,2.44,99.95,47.87,36.33,27.45,50.17,28.88,50.09
"ZACH.HYMAN","2018-2020","TOR","C",71,1002.8,14,17,31,23,1.85,1.38,39.51,2.36,1166,1038,128,52.9,1.89,60,47,13,56.07,1.83,54.26,43.46,10.8,55.53,6.11,22,19,-3,207,12.39,15.59,0.93,11.11,101.95,52.91,28.5,32.12,50.71,30.05,50.27
"ZACH.PARISE","2018-2020","MIN","L",80,1070.06,15,19,34,22,1.91,1.23,40.71,2.28,1040,1008,32,50.78,-0.41,48,50,-2,48.98,1.31,43.29,37.14,6.15,53.82,-1.36,8,21,13,239,13.4,14.92,0.84,9.62,98.41,54.48,27.91,31.24,51.34,29.58,49.91
"ZACH.SANFORD","2018-2020","STL","L",64,736,8,8,16,13,1.3,1.06,19.04,1.55,638,634,4,50.16,-0.47,27,22,5,55.1,1.77,28.21,23.01,5.2,55.08,3.66,8,3,-5,143,11.66,7.22,0.59,10.39,100.99,48.21,23.52,29.26,51.2,28.71,50.16
"ZACH.TROTMAN","2018-2020","PIT","D",13,171.67,0,0,0,0,0,0,1.95,0.68,166,175,-9,48.68,-3.34,7,3,4,70,14.44,6.78,6.17,0.61,52.36,-3.24,1,1,0,27,9.44,0.6,0.21,0,103.84,59.78,27.58,27.17,50.36,28.32,49.02
"ZACH.WERENSKI","2018-2020","CBJ","D",87,1578.68,10,18,28,20,1.06,0.76,34.53,1.31,1534,1490,44,50.73,0.99,68,77,-9,46.9,-7.33,63.82,67.78,-3.96,48.5,-3.13,7,7,0,289,10.98,7.13,0.27,6.99,98.65,55.31,36.5,28.84,49.47,29.1,49.95
"ZACK.KASSIAN","2018-2020","EDM","R",86,1156.56,15,14,29,23,1.5,1.19,23.58,1.22,1021,1092,-71,48.32,0.9,57,60,-3,48.72,4.86,45.57,55.04,-9.47,45.29,-1.24,22,12,-10,172,8.92,12.34,0.64,13.51,100.59,48.5,27.4,31.14,46.63,28.84,49.71
"ZACK.SMITH","2018-2020","OTT/CHI","C",73,1003.59,7,15,22,16,1.32,0.96,10.15,0.61,873,1079,-206,44.72,-0.72,32,42,-10,43.24,-1.53,35.99,44.16,-8.17,44.9,-2.8,20,13,-7,161,9.63,9.38,0.56,7.69,99.55,40.97,27.74,28.64,44.43,29.12,50.11
"ZAC.RINALDO","2018-2020","NSH","C",23,162.67,1,2,3,3,1.11,1.11,1.7,0.63,117,150,-33,43.82,-7.71,4,3,1,57.14,-2.86,4.82,4.97,-0.15,49.23,-1.15,5,5,0,24,8.85,0.84,0.31,9.09,102.33,33.33,14.98,27.38,53.23,27.48,49.47
"ZDENO.CHARA","2018-2020","BOS","D",68,1198.47,5,5,10,7,0.5,0.35,25.42,1.27,1193,1054,139,53.09,0.3,55,41,14,57.29,0.95,48.64,43.64,5,52.71,2.39,22,11,-11,198,9.91,3.46,0.17,5.15,100.97,47.74,36.41,28.19,53.28,29.75,49.68
"ZEMGUS.GIRGENSONS","2018-2020","BUF","C",79,857.74,5,14,19,10,1.33,0.7,18.45,1.29,746,744,2,50.07,0.28,26,36,-10,41.94,-7.13,27.65,32.72,-5.07,45.8,-3.06,6,11,5,139,9.72,9.36,0.65,6.17,98.07,17.41,22.26,28.6,49.27,28.3,49.81
