"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"215","Gustav Nyquist","CBJ, DET, S.J","C, R","102","1447.1833333333","18","32","17","15","50","70.42","196","9.18","16.49","333","262","191","73","3","26","12","6","6","0","0","15","75","46","45","71","28","15","14","51.72"
"221","Cam Atkinson","CBJ","R","101","1429.4333333333","25","25","11","14","50","64.94","244","10.25","20.45","416","348","224","98","16","25","14","7","7","0","0","10","48","46","33","33","33","43","71","37.72"
"729","Sebastian Aho","CAR","C, R","104","1517.35","20","30","19","11","50","60.24","198","10.10","21.57","378","300","222","104","14","29","14","7","7","0","0","22","72","77","66","113","34","548","594","47.99"
"733","Travis Konecny","PHI","C, R","104","1375.65","23","27","17","10","50","73.53","197","11.68","17.15","318","271","184","76","10","23","30","15","15","0","0","23","48","44","77","149","50","23","32","41.82"
"125","Phil Kessel","ARI, PIT","C, R","105","1434.7333333333","16","33","22","11","49","81.67","186","8.60","14.85","310","245","172","60","14","21","24","11","11","0","0","4","70","34","17","64","21","3","7","30.00"
"199","John Carlson","WSH","D","104","1783.0833333333","13","36","20","16","49","41.53","180","7.22","7.48","354","251","94","18","9","24","20","10","10","0","0","7","82","44","51","85","145","0","0","-"
"57","Evgeni Malkin","PIT","C","79","1118.0166666667","14","34","23","11","48","87.27","143","9.79","14","240","188","161","74","11","15","75","28","25","1","2","17","75","69","51","97","31","425","492","46.35"
"59","Blake Wheeler","WPG","R","105","1541.0333333333","18","30","19","11","48","70.59","206","8.74","15.51","351","282","197","69","7","19","43","20","19","1","0","19","29","47","120","91","47","68","90","43.04"
"333","Ryan Johansen","NSH","C","101","1375","12","36","21","15","48","65.75","128","9.38","14.1","202","164","129","81","8","17","38","18","18","0","0","13","48","39","97","43","23","737","641","53.48"
"473","Teuvo Teravainen","CAR","L","104","1390.0333333333","14","34","21","13","48","69.57","146","9.59","12.93","275","216","148","60","6","15","8","4","4","0","0","4","59","53","40","60","25","19","27","41.30"
"55","Mark Giordano","CGY","D","103","1748.05","12","35","17","18","47","49.47","188","6.38","7.09","447","289","113","19","9","26","50","25","25","0","0","12","56","65","66","164","132","0","0","-"
"127","Nicklas Backstrom","WSH","C","103","1447.6666666667","14","33","18","15","47","70.15","153","9.15","12.27","262","202","155","74","5","18","18","9","9","0","0","15","58","53","57","85","38","690","734","48.46"
"316","Brock Nelson","NYI","C","102","1413.65","22","25","11","14","47","81.03","172","12.79","17.73","271","214","206","105","7","13","30","14","14","0","0","14","51","46","65","124","54","589","638","48.00"
"726","Mikko Rantanen","COL","R","83","1288.0333333333","13","34","20","14","47","73.44","145","8.97","11.21","246","191","131","52","3","13","36","18","18","0","0","20","31","42","61","140","37","12","25","32.43"
"383","Andrew Shaw","CHI, MTL","C, R","85","1057.8666666667","18","28","16","12","46","71.88","139","12.95","15.45","236","185","162","90","6","23","69","25","22","1","2","15","32","18","178","147","36","165","195","45.83"
"443","Jonathan Marchessault","VGK","C","106","1550.5333333333","18","28","16","12","46","65.71","258","6.98","19.88","436","344","232","80","17","19","30","15","15","0","0","18","73","63","125","139","26","103","169","37.87"
"596","Elias Lindholm","CGY","C","106","1430.5166666667","18","28","12","16","46","61.33","139","12.95","12.36","247","196","150","67","9","16","22","11","11","0","0","12","45","38","95","74","36","405","353","53.43"
"45","Patrice Bergeron","BOS","C","85","1051.8833333333","17","28","15","13","45","64.29","166","10.24","14.13","293","231","163","71","9","19","24","12","12","0","0","12","30","43","55","57","50","664","509","56.61"
"81","Anze Kopitar","L.A","C","103","1624","22","23","17","6","45","68.18","140","15.71","14.04","238","192","150","72","5","17","28","14","14","0","0","23","54","55","62","91","69","870","708","55.13"
"140","Jamie Benn","DAL","L","101","1405.9","20","25","14","11","45","66.18","182","10.99","17.46","309","239","190","98","8","20","39","18","17","1","0","15","75","52","175","75","81","198","178","52.66"
"191","Josh Bailey","NYI","C, R","102","1379.6","16","29","21","8","45","75.00","111","14.41","10.46","202","152","138","57","6","8","13","5","4","1","0","6","74","49","28","48","43","146","127","53.48"
"243","Evander Kane","S.J","L","95","1370.4166666667","24","21","11","10","45","61.64","258","9.30","23.46","433","338","245","115","20","39","83","35","33","1","1","20","49","54","207","163","28","77","89","46.39"
"253","Chris Kreider","NYR","C, L","98","1327.1333333333","22","23","9","14","45","62.50","176","12.50","16.19","288","232","176","96","17","14","39","18","17","1","0","10","53","32","184","74","56","51","66","43.59"
"712","Kyle Connor","WPG","L","105","1505.7666666667","21","24","17","7","45","64.29","207","10.14","16.79","330","263","205","82","11","22","18","9","9","0","0","11","29","64","16","83","18","6","9","40.00"
"28","Eric Staal","MIN","C","103","1427.8333333333","19","25","16","9","44","70.97","189","10.05","18.14","325","251","188","98","13","20","30","15","15","0","0","14","48","48","49","64","31","628","596","51.31"
"61","Alexander Radulov","DAL","R","93","1412.5666666667","21","23","13","10","44","60.27","185","11.35","18","324","241","197","100","14","23","58","29","29","0","0","13","68","46","72","89","90","9","15","37.50"
"423","Mika Zibanejad","NYR","C","91","1302.6833333333","16","28","18","10","44","77.19","157","10.19","12.08","255","219","132","58","8","12","28","13","13","0","0","15","44","58","124","129","56","631","636","49.80"
"541","Andreas Johnsson","TOR","L","97","1197.4666666667","18","26","15","11","44","62.86","144","12.50","12.73","239","197","150","65","4","13","36","18","18","0","0","16","28","28","75","110","45","7","11","38.89"
"684","Viktor Arvidsson","NSH","L, R","79","1072.6333333333","29","15","8","7","44","70.97","185","15.68","15.92","340","271","182","79","14","19","24","12","12","0","0","20","34","40","27","96","19","3","13","18.75"
"737","Brock Boeser","VAN","R","92","1309.8166666667","20","24","13","11","44","67.69","153","13.07","14.6","295","214","170","68","10","20","18","8","8","0","0","13","30","39","24","46","27","33","53","38.37"
"943","Brady Tkachuk","OTT","L","93","1248.2833333333","24","20","15","5","44","69.84","231","10.39","24.74","374","306","243","135","14","36","54","23","21","2","0","31","41","30","240","152","34","78","73","51.66"
"960","Dominik Kahun","CHI, PIT","C","103","1273.9666666667","16","28","20","8","44","67.69","156","10.26","12.17","242","196","146","63","7","10","8","4","4","0","0","5","25","41","16","67","30","27","34","44.26"
"172","Jakub Voracek","PHI","R","100","1382.3666666667","14","29","16","13","43","74.14","158","8.86","12.16","292","212","139","57","6","26","23","10","9","1","0","17","57","28","23","88","32","15","22","40.54"
"256","Reilly Smith","VGK","R","98","1321.9","19","24","16","8","43","67.19","165","11.52","15.74","274","220","176","70","13","12","18","9","9","0","0","13","42","64","40","113","33","3","2","60.00"
"594","Jonathan Drouin","MTL","C, L","100","1318.3833333333","17","26","20","6","43","68.25","162","10.49","12.05","278","209","140","48","8","17","28","13","13","0","0","8","50","50","74","55","25","18","40","31.03"
"649","Alex Tuch","VGK","R","81","1091.4833333333","15","28","11","17","43","74.14","153","9.80","13.54","290","213","161","58","13","24","6","3","3","0","0","12","42","75","92","91","40","19","41","31.67"
"38","Ryan Getzlaf","ANA","C","90","1320.5333333333","16","26","14","12","42","79.25","136","11.76","9.61","245","196","121","45","10","10","48","20","19","0","1","11","86","67","170","65","89","581","503","53.60"
"201","Roman Josi","NSH","D","103","1865.1833333333","13","29","13","16","42","46.15","238","5.46","10.82","471","324","160","33","11","27","53","21","19","1","1","9","69","36","56","111","135","0","0","-"
"244","Brayden Schenn","STL","C","95","1372.9833333333","15","27","16","11","42","66.67","152","9.87","17.47","242","208","186","94","10","13","43","17","14","3","0","11","46","52","138","92","31","385","442","46.55"
"323","Vladimir Tarasenko","STL","R","86","1212.8","20","22","10","12","42","75.00","204","9.80","17.69","368","269","226","92","13","28","6","3","3","0","0","18","29","32","103","64","41","3","2","60.00"
"338","Nino Niederreiter","CAR, MIN","R","104","1377.7","19","23","10","13","42","66.67","185","10.27","18.45","333","258","213","111","8","27","34","17","17","0","0","16","40","62","109","158","27","29","26","52.73"
"342","Joonas Donskoi","COL, S.J","R","102","1289.9666666667","17","25","15","10","42","60.87","135","12.59","15.25","218","179","147","84","6","12","8","4","4","0","0","23","41","31","42","150","43","4","14","22.22"
"408","Brandon Saad","CHI","L","102","1377.3833333333","17","25","18","7","42","70.00","185","9.19","17.95","303","246","205","104","15","13","18","9","9","0","0","15","34","30","53","80","31","26","39","40.00"
"453","Yanni Gourde","T.B","C","99","1213.8333333333","18","24","16","8","42","66.67","133","13.53","14.01","222","173","137","74","6","23","30","11","10","0","1","19","36","46","91","142","31","160","140","53.33"
"477","Filip Forsberg","NSH","L","79","1075.95","21","21","15","6","42","67.74","180","11.67","17.86","345","262","204","87","13","24","18","9","9","0","0","23","54","57","117","71","23","1","2","33.33"
"506","Andreas Athanasiou","DET","C","98","1323.45","25","17","12","5","42","84.00","199","12.56","16.33","339","272","193","81","14","9","28","10","9","0","1","28","51","27","40","70","33","159","196","44.79"
"653","Kasperi Kapanen","TOR","R","102","1373.55","18","24","11","13","42","63.64","190","9.47","16.59","347","266","201","85","18","13","23","9","8","1","0","12","42","42","123","102","19","1","4","20.00"
"695","Kevin Labanc","S.J","R","105","1224.2666666667","19","23","12","11","42","70.00","132","14.39","14.33","249","192","153","58","7","8","36","18","18","0","0","16","46","31","79","95","18","8","14","36.36"
"751","Thomas Chabot","OTT","D","92","1812.8","11","31","14","17","42","43.75","172","6.40","7.47","365","238","100","23","8","23","32","16","16","0","0","15","87","39","92","137","125","0","0","-"
"52","Joe Pavelski","DAL, S.J","C","98","1376.6333333333","22","19","11","8","41","70.69","157","14.01","20.14","268","221","191","106","9","28","20","10","10","0","0","26","42","41","75","60","64","460","383","54.57"
"169","Mikael Backlund","CGY","C","102","1437.9833333333","17","24","17","7","41","59.42","207","8.21","19.68","365","282","220","85","13","26","40","19","19","0","0","8","61","78","62","85","24","556","587","48.64"
"171","Max Pacioretty","VGK","L","90","1246.4666666667","22","19","14","5","41","77.36","207","10.63","17.19","339","281","200","79","9","26","28","14","14","0","0","12","47","46","146","164","34","18","26","40.91"
"418","Ryan Nugent-Hopkins","EDM","C","106","1472.0833333333","17","24","12","12","41","68.33","171","9.94","15.69","290","225","181","80","12","28","28","14","14","0","0","15","44","53","76","87","45","425","466","47.70"
"611","Anthony Mantha","DET","R","91","1337.6","19","22","14","8","41","69.49","189","10.05","15.52","326","246","179","71","15","19","34","14","12","2","0","17","63","41","86","58","36","29","30","49.15"
"640","Nikolaj Ehlers","WPG","L","85","1205.2833333333","23","18","10","8","41","78.85","201","11.44","14.21","338","258","160","49","11","15","12","6","6","0","0","31","22","37","32","93","22","1","3","25.00"
"34","Dustin Brown","L.A","L, R","94","1384.3333333333","13","27","19","8","40","70.18","185","7.03","14.32","316","246","175","72","9","18","22","11","11","0","0","14","43","34","171","111","25","3","9","25.00"
"84","T.J. Oshie","WSH","R","93","1274.8666666667","19","21","11","10","40","63.49","122","15.57","13.27","228","185","153","75","3","20","32","15","15","0","0","25","48","55","146","96","70","30","40","42.86"
"230","Tyler Johnson","T.B","C","99","1297","26","14","8","6","40","51.28","167","15.57","16.41","275","228","180","85","11","20","28","14","14","0","0","13","26","14","73","69","31","222","235","48.58"
"248","Ryan Ellis","NSH","D","103","1849.7333333333","6","34","16","18","40","41.67","134","4.48","5.2","275","192","59","6","5","16","18","9","9","0","0","12","55","42","83","123","149","0","0","-"
"282","Anders Lee","NYI","C, L","102","1419.3166666667","20","20","12","8","40","57.97","167","11.98","19.06","288","241","216","122","8","17","42","20","20","0","0","13","40","26","141","113","61","51","57","47.22"
"321","Kevin Hayes","NYR, PHI, WPG","C, R","93","1252.6666666667","12","28","16","12","40","76.92","151","7.95","13.78","285","207","168","72","7","18","14","7","7","0","0","15","50","59","87","66","16","484","490","49.69"
"600","Bo Horvat","VAN","C","105","1593.8333333333","17","23","12","11","40","67.80","199","8.54","17.63","324","259","191","94","6","21","33","15","14","1","0","19","35","33","61","77","74","1000","861","53.73"
"36","Zach Parise","MIN","L","96","1287.7666666667","17","22","8","14","39","72.22","183","9.29","17.62","285","236","167","96","9","24","18","9","9","0","0","21","26","18","54","76","69","16","18","47.06"
"91","Kris Letang","PIT","D","80","1528.6166666667","12","27","15","12","39","43.33","203","5.91","7.51","362","265","82","13","7","21","20","10","10","0","0","7","62","53","116","123","99","0","0","-"
"143","Nick Bonino","NSH","C","102","1210.5","21","18","12","6","39","65.00","121","17.36","8.94","197","153","101","42","6","12","12","6","6","0","0","5","37","33","27","62","74","527","467","53.02"
"246","Nazem Kadri","COL, TOR","C","95","1214.4","16","23","14","9","39","73.58","170","9.41","14.08","333","253","189","68","8","15","50","18","15","2","1","29","49","45","106","157","14","504","411","55.08"
"250","Zack Kassian","EDM","R","103","1411.4","20","19","10","9","39","52.00","134","14.93","14.69","216","175","160","86","9","17","68","20","14","4","2","10","60","45","262","86","14","0","4","0.00"
"419","Gabriel Landeskog","COL","L","84","1311.05","19","20","15","5","39","60.94","194","9.79","15.8","290","253","157","92","3","15","44","20","20","0","0","25","42","48","130","99","61","270","262","50.75"
"471","Tom Wilson","WSH","R","87","1164","20","19","9","10","39","60.00","143","13.99","14.38","246","199","146","75","6","10","98","31","24","4","3","18","47","39","262","104","48","26","20","56.52"
"491","Chris Tierney","OTT","C","103","1337.5166666667","7","32","15","17","39","68.42","109","6.42","9.55","192","146","108","45","8","12","18","9","9","0","0","12","57","52","45","78","51","571","500","53.31"
"511","Erik Gustafsson","CHI","D","100","1790.7166666667","12","27","12","15","39","41.49","139","8.63","5.87","289","195","75","9","3","14","39","18","17","1","0","7","85","35","119","171","125","0","0","-"
"561","Oliver Bjorkstrand","CBJ","R","98","1137.25","22","17","14","3","39","73.58","179","12.29","14.34","285","231","172","71","12","18","10","5","5","0","0","10","18","41","60","145","43","6","15","28.57"
"587","Artturi Lehkonen","MTL","L","104","1257.15","14","25","18","7","39","65.00","191","7.33","16.12","318","244","186","93","10","18","36","17","17","0","0","15","26","33","143","180","39","5","7","41.67"
"691","Oskar Lindblom","PHI","L","103","1218.4833333333","19","20","17","3","39","73.58","167","11.38","16.52","272","218","168","99","7","16","16","8","8","0","0","13","30","30","83","107","59","12","16","42.86"
"170","Ryan McDonagh","T.B","D","101","1721.2","7","31","15","16","38","41.30","121","5.79","5.92","254","172","73","17","8","13","30","15","15","0","0","10","70","46","90","85","128","0","0","-"
"173","Jake Muzzin","L.A, TOR","D","103","1844.5333333333","11","27","12","15","38","43.68","163","6.75","6.01","368","235","87","8","2","20","49","23","22","1","0","20","107","23","204","194","129","0","0","-"
"239","Jakob Silfverberg","ANA","R","96","1206.4166666667","20","18","11","7","38","82.61","158","12.66","13.77","294","230","165","65","14","10","22","11","11","0","0","12","28","35","44","137","42","12","36","25.00"
"65","Carl Soderberg","ARI, COL","C","105","1313.2666666667","18","19","10","9","37","67.27","169","10.65","15.46","302","225","192","98","11","20","26","13","13","0","0","16","23","42","117","100","46","478","492","49.28"
"211","Adam Henrique","ANA","C","105","1302.6333333333","18","19","12","7","37","64.91","120","15.00","13.15","216","185","143","78","8","15","20","10","10","0","0","12","29","41","89","75","67","547","493","52.60"
