"Player","Season","Team","Position","GP","TOI","G","A","P","P1","P/60","P1/60","GS","GS/60","CF","CA","C+/-","CF%","Rel CF%","GF","GA","G+/-","GF%","Rel GF%","xGF","xGA","xG+/-","xGF%","Rel xGF%","iPENT","iPEND","iP+/-","iCF","iCF/60","ixGF","ixGF/60","iSh%","PDO","ZSR","TOI%","TOI% QoT","CF% QoT","TOI% QoC","CF% QoC"
"DEAN.KUKAN","2019-2020","CBJ","D",3,43.29,0,1,1,1,1.39,1.39,1.7,2.36,42,34,8,55.26,10.16,3,1,2,75,39.29,2.43,1.1,1.33,68.84,25.08,1,0,-1,11,15.25,0.55,0.76,0,107.78,42.86,28.32,27.27,49.54,28.45,49.04
"DENIS.GURIANOV","2019-2020","DAL","R",10,97.4,2,0,2,2,1.23,1.23,4.05,2.49,86,71,15,54.78,6.57,5,3,2,62.5,18.5,2.5,3.29,-0.79,43.18,-10.29,1,3,2,25,15.4,0.88,0.54,12.5,101.11,60,20.17,29.19,48.1,28.74,49.61
"DENIS.MALGIN","2019-2020","FLA","C",10,111.54,2,2,4,3,2.15,1.61,4.96,2.67,111,85,26,56.63,6.34,5,6,-1,45.45,-3.43,4.55,3.12,1.43,59.32,12.11,1,0,-1,27,14.52,2,1.08,12.5,94.11,84.78,22.4,28.45,48.31,27.64,48.95
"DENNIS.CHOLOWSKI","2019-2020","DET","D",11,152.18,0,1,1,0,0.39,0,1.55,0.61,154,146,8,51.33,3.33,4,8,-4,33.33,-10.42,6.88,5.92,0.96,53.75,5.24,2,0,-2,31,12.22,0.47,0.19,0,95.51,72.46,29.41,27.95,48.31,28.32,49.48
"DENNIS.GILBERT","2019-2020","CHI","D",3,40.35,0,0,0,0,0,0,-0.6,-0.89,37,46,-9,44.58,7.51,1,4,-3,20,-51.43,1.89,2.49,-0.6,43.15,15.32,0,0,0,3,4.46,0.03,0.04,0,91.64,43.48,27.92,26.9,48.32,27.97,52.38
"DEREK.GRANT","2019-2020","ANA","C",14,128.66,2,3,5,5,2.33,2.33,0.76,0.35,95,175,-80,35.19,-15.56,6,10,-4,37.5,-26.39,3.72,6.75,-3.03,35.53,-13.76,1,1,0,27,12.59,1.27,0.59,11.11,100.14,16.85,20.94,27.61,44.41,28.75,51.67
"DEREK.RYAN","2019-2020","CGY","C",14,151.35,1,3,4,1,1.59,0.4,2.95,1.17,127,158,-31,44.56,-8.5,8,5,3,61.54,21.54,4.56,4.63,-0.07,49.62,-0.79,1,0,-1,33,13.08,1.04,0.41,5.56,104.58,41.94,23.19,28.19,52.41,28.09,50.16
"DEREK.STEPAN","2019-2020","ARI","C",11,146.32,1,1,2,1,0.82,0.41,2.27,0.93,142,128,14,52.59,0.01,2,7,-5,22.22,-48.61,6.8,4.4,2.4,60.71,6.32,1,0,-1,31,12.71,1.96,0.8,8.33,91.69,58,28.36,30.61,54.6,28.98,47.88
"DERICK.BRASSARD","2019-2020","NYI","C",11,139.93,3,1,4,4,1.72,1.72,2.64,1.13,126,141,-15,47.19,3.06,5,8,-3,38.46,-22.25,6.15,6.17,-0.02,49.92,-2.55,4,0,-4,22,9.43,1.59,0.68,20,96.79,43.16,25.71,29.46,43.52,28.56,51.34
"DERYK.ENGELLAND","2019-2020","VGK","D",13,178.99,0,1,1,0,0.34,0,0.62,0.21,172,197,-25,46.61,-7.66,7,9,-2,43.75,3.75,7.29,7.13,0.16,50.55,-8.06,3,1,-2,29,9.72,0.38,0.13,0,100.05,60.48,29.49,26.64,55.19,28.2,49.99
"DEVIN.SHORE","2019-2020","ANA","C",9,86.72,0,2,2,2,1.38,1.38,1.39,0.96,71,94,-23,43.03,-4.37,5,2,3,71.43,16.88,2.41,3.08,-0.67,43.9,-0.07,0,0,0,10,6.92,0.57,0.39,0,107.08,34.69,22.22,28.48,45.9,28.98,51.42
"DEVON.TOEWS","2019-2020","NYI","D",11,178.3,1,3,4,1,1.35,0.34,2.37,0.8,138,176,-38,43.95,-1.43,7,6,1,53.85,0.27,6.48,7.65,-1.17,45.86,-8.77,0,1,1,23,7.74,0.3,0.1,9.09,101.83,41.24,32.76,27.92,45.96,28.63,50.92
"DMITRY.KULIKOV","2019-2020","WPG","D",12,213.17,1,2,3,1,0.84,0.28,3.77,1.06,198,186,12,51.56,-1.28,7,8,-1,46.67,12.29,6.66,7.35,-0.69,47.54,2.52,3,1,-2,35,9.85,0.71,0.2,6.67,99.39,50,36.2,27.75,50.98,28.94,48.2
"DMITRY.ORLOV","2019-2020","WSH","D",14,240.54,0,3,3,3,0.75,0.75,3.67,0.92,238,216,22,52.42,3,7,13,-6,35,-25,10.03,9.37,0.66,51.7,4.29,1,0,-1,29,7.23,0.57,0.14,0,94.54,48.67,39.46,27.89,49.16,29.49,49.57
"DMYTRO.TIMASHOV","2019-2020","TOR","L",11,96.8,1,3,4,3,2.48,1.86,2.93,1.82,85,96,-11,46.96,-6.65,4,4,0,50,-2.38,3.06,4.74,-1.68,39.23,-14.61,1,0,-1,19,11.78,0.41,0.25,11.11,101.89,10.13,19.54,27.4,47.67,28.48,50.1
"DOMINIK.KAHUN","2019-2020","PIT","C",13,143.12,2,4,6,5,2.52,2.1,7.11,2.98,124,107,17,53.68,2.71,7,1,6,87.5,33.33,4.63,3.27,1.36,58.61,7.12,2,0,-2,24,10.06,1.03,0.43,11.76,109.07,49.37,22.12,28.7,48.74,28.09,49.7
"DOMINIK.KUBALIK","2019-2020","CHI","L",11,127,2,1,3,2,1.42,0.94,4.24,2,130,121,9,51.79,5.82,4,4,0,50,3.33,6.75,5.5,1.25,55.1,10.59,3,0,-3,37,17.48,1.93,0.91,7.69,98.65,41.56,23.98,29.58,43.72,29.62,51.58
"DOMINIK.SIMON","2019-2020","PIT","C",13,202.63,2,7,9,4,2.66,1.18,9.95,2.95,219,191,28,53.41,2.95,12,8,4,60,1.67,8.81,7.84,0.97,52.91,0.25,2,3,1,42,12.44,1.92,0.57,8.33,103.07,63.57,31.31,33,55.18,29.67,49.89
"DOUGIE.HAMILTON","2019-2020","CAR","D",12,201.1,4,2,6,6,1.79,1.79,9.4,2.8,202,166,36,54.89,1.63,9,3,6,75,28.33,8.08,5.92,2.16,57.71,-0.53,4,0,-4,44,13.13,1.24,0.37,13.33,104.27,50.32,35.71,28.71,53.23,29.07,49.69
"DRAKE.BATHERSON","2019-2020","OTT","C",2,25.75,0,0,0,0,0,0,-1.89,-4.4,17,42,-25,28.81,-25.09,0,4,-4,0,-80,0.37,1.95,-1.58,15.95,-47.1,1,0,-1,2,4.66,0.02,0.05,NA,84,36.36,28.53,29.24,48.08,28.71,47.9
"DRAKE.CAGGIULA","2019-2020","CHI","C",10,114.2,3,0,3,3,1.58,1.58,0.93,0.49,85,120,-35,41.46,-6.54,3,5,-2,37.5,-16.07,3.6,4.17,-0.57,46.33,-2.18,1,0,-1,10,5.25,1.16,0.61,37.5,99.87,41.89,23.89,29.59,47.22,29.23,51.23
"DREW.DOUGHTY","2019-2020","L.A","D",12,199.93,1,2,3,1,0.9,0.3,1,0.3,183,203,-20,47.41,-9.42,5,14,-9,26.32,-23.68,6.66,8.1,-1.44,45.12,-14.33,2,1,-1,18,5.4,0.27,0.08,8.33,91.21,47.41,35.47,27.78,57.65,29.2,50.18
"DRYDEN.HUNT","2019-2020","FLA","L",12,129.75,0,3,3,1,1.39,0.46,3.75,1.73,118,108,10,52.21,-0.03,5,3,2,62.5,18.06,4.48,4.36,0.12,50.68,1.97,4,0,-4,33,15.26,1.06,0.49,0,101.87,21.69,22.58,29.19,46.1,28.93,49.13
"DUNCAN.KEITH","2019-2020","CHI","D",11,219.92,0,0,0,0,0,0,0.07,0.02,190,207,-17,47.86,0.72,3,6,-3,33.33,-18.39,6.77,8.54,-1.77,44.22,-5.06,3,0,-3,39,10.64,0.6,0.16,0,97.72,50,41.52,27.57,47.8,29.86,51.56
"DUSTIN.BROWN","2019-2020","L.A","L",12,159.71,2,3,5,5,1.88,1.88,6.55,2.46,158,143,15,52.49,-1.49,8,8,0,50,10.47,6.24,5.84,0.4,51.66,-4.13,2,2,0,48,18.03,1.98,0.74,7.14,96.19,42.16,28.34,30.9,48.5,30.09,50.45
"DYLAN.DEMELO","2019-2020","OTT","D",11,148.96,0,1,1,1,0.4,0.4,1.86,0.75,145,148,-3,49.49,3.72,8,7,1,53.33,8.51,7.01,4.88,2.13,58.96,14.5,2,1,-1,17,6.85,0.52,0.21,0,100.33,43.24,30.07,27.06,45.56,28.95,48.85
"DYLAN.GAMBRELL","2019-2020","S.J","C",12,104.17,1,2,3,2,1.73,1.15,2.23,1.28,96,98,-2,49.48,1.19,4,8,-4,33.33,-2.56,3.01,5.66,-2.65,34.72,-7.62,0,1,1,19,10.94,0.6,0.35,14.29,94.21,59.32,19.48,28.05,46.7,27.77,49.78
"DYLAN.LARKIN","2019-2020","DET","C",13,201.03,3,5,8,7,2.39,2.09,12.35,3.69,232,173,59,57.28,13.75,13,11,2,54.17,26.17,8.73,6.41,2.32,57.66,14.83,0,6,6,55,16.42,1.75,0.52,9.68,100.18,55.74,32.57,32.08,44.14,29.81,50
"DYLAN.STROME","2019-2020","CHI","C",11,130.87,3,4,7,5,3.21,2.29,7.22,3.31,129,121,8,51.6,5.56,8,3,5,72.73,35.69,5.65,4.75,0.9,54.33,8.97,0,1,1,19,8.71,1.46,0.67,23.08,107.43,58.57,24.71,30.37,45.77,28.69,50.74
