id,player_name,team,position,gp,toi,cf,ca,cf_pcg,ff,fa,ff_pcg,sf,sa,sf_pcg,goals,ga,gf_pcg,xgf,xga,xgf_pcg,scf,sca,scf_pcg,hdcf,hdca,hdcf_pcg,hdgf,hdga,hdgf_pcg,mdcf,mdca,mdcf_pcg,mdgf,mdga,mdgf_pcg,ldcf,ldca,ldcf_pcg,ldgf,ldga,ldgf_pcg,on_ice_sh_pcg,on_ice_sv_pcg,pdo,ozs,nzs,dzs,on_the_fly_starts,ofz_pcg,ozfo,nzfo,dzfo,ozfo_ocg
138,Matt Calvert,COL,L,18,201.01666666667,198,143,58.06,132,107,55.23,95,80,54.29,3,6,33.33,7.79,4.71,62.30,100,57,63.69,36,17,67.92,2,4,33.33,64,40,61.54,1,2,33.33,90,74,54.88,0,0,-,3.16,92.50,0.957,24,34,25,171,48.98,41,45,59,41.00
139,Greg Pateryn,"COL, MIN, S.J",D,13,149.95,138,134,50.74,100,97,50.76,71,76,48.30,5,5,50.00,5.28,4.9,51.90,68,60,53.13,26,24,52.00,4,3,57.14,42,36,53.85,1,0,100.00,60,63,48.78,0,2,0.00,7.04,93.42,1.005,14,27,20,129,41.18,23,40,48,32.39
140,Mark Borowiecki,NSH,D,22,249.15,211,229,47.95,157,153,50.65,111,116,48.90,8,10,44.44,6.03,7.95,43.16,77,98,44.00,23,33,41.07,2,5,28.57,54,65,45.38,5,1,83.33,117,112,51.09,1,4,20.00,7.21,91.38,0.986,12,48,57,257,17.39,40,85,101,28.37
141,Matt Martin,NYI,L,54,561.68333333333,408,502,44.84,306,364,45.67,230,252,47.72,17,19,47.22,17.41,18.08,49.06,216,235,47.89,100,79,55.87,13,8,61.90,116,156,42.65,3,5,37.50,162,233,41.01,1,6,14.29,7.39,92.46,0.999,53,167,73,482,42.06,97,205,149,39.43
142,Cam Atkinson,CBJ,R,56,772.35,668,762,46.71,529,565,48.35,386,421,47.83,28,43,39.44,26.54,29.73,47.17,286,361,44.20,113,141,44.49,17,16,51.52,173,220,44.02,5,14,26.32,330,352,48.39,6,13,31.58,7.25,89.79,0.970,173,196,97,528,64.07,308,264,216,58.78
143,Jared Spurgeon,MIN,D,54,871.53333333333,763,832,47.84,575,609,48.56,421,439,48.95,38,36,51.35,32.42,28.27,53.42,361,334,51.94,151,114,56.98,19,19,50.00,210,220,48.84,15,13,53.57,348,427,44.90,3,4,42.86,9.03,91.80,1.008,136,177,115,570,54.18,296,284,294,50.17
144,Zac Rinaldo,CGY,C,4,22.133333333333,23,20,53.49,16,15,51.61,10,12,45.45,0,1,0.00,0.68,0.6,52.87,10,8,55.56,2,0,100.00,0,0,-,8,8,50.00,0,0,-,12,12,50.00,0,1,0.00,0.00,91.67,0.917,2,4,1,29,66.67,5,5,1,83.33
145,Matt Bartkowski,MIN,D,1,11.366666666667,7,15,31.82,7,13,35.00,5,7,41.67,0,1,0.00,0.13,0.89,12.71,1,7,12.50,0,4,0.00,0,1,0.00,1,3,25.00,0,0,-,6,7,46.15,0,0,-,0.00,85.71,0.857,1,1,2,10,33.33,2,3,3,40.00
146,Jordie Benn,"VAN, WPG",D,39,516.6,445,501,47.04,342,376,47.63,251,278,47.45,29,22,56.86,19.85,22.55,46.82,224,261,46.19,104,99,51.23,17,11,60.71,120,162,42.55,10,7,58.82,185,207,47.19,2,4,33.33,11.55,92.09,1.036,83,111,68,438,54.97,163,168,154,51.42
147,Antoine Roussel,VAN,L,35,328.4,287,324,46.97,216,235,47.89,161,164,49.54,9,7,56.25,12.24,14.64,45.55,130,174,42.76,57,67,45.97,7,4,63.64,73,107,40.56,2,2,50.00,137,130,51.31,0,1,0.00,5.59,95.73,1.013,52,72,65,341,44.44,65,93,121,34.95
148,Tyler Johnson,T.B,C,55,639.83333333333,558,507,52.39,423,381,52.61,302,284,51.54,24,23,51.06,21.87,19.89,52.37,275,261,51.31,98,99,49.75,12,12,50.00,177,162,52.21,9,9,50.00,251,218,53.52,3,2,60.00,7.95,91.90,0.998,122,154,79,472,60.70,196,212,167,53.99
149,Mike Hoffman,STL,C,52,627.36666666667,465,569,44.97,343,432,44.26,259,303,46.09,22,25,46.81,16.75,23.4,41.72,206,255,44.69,72,106,40.45,14,13,51.85,134,149,47.35,5,5,50.00,221,277,44.38,3,7,30.00,8.49,91.75,1.002,91,101,47,521,65.94,188,167,144,56.63
150,Tyler Bozak,STL,C,31,351.71666666667,251,338,42.61,183,244,42.86,127,168,43.05,12,18,40.00,9.11,13.35,40.57,116,155,42.80,40,64,38.46,6,10,37.50,76,91,45.51,3,5,37.50,105,161,39.47,3,3,50.00,9.45,89.29,0.987,46,66,71,288,39.32,100,95,129,43.67
151,Marcus Johansson,MIN,C,36,428.63333333333,350,418,45.57,256,332,43.54,177,243,42.14,12,22,35.29,12.67,16.48,43.46,152,190,44.44,52,69,42.98,4,13,23.53,100,121,45.25,5,6,45.45,161,194,45.35,3,3,50.00,6.78,90.95,0.977,55,95,57,292,49.11,118,137,131,47.39
152,Kyle Palmieri,"N.J, NYI","C, R",51,656.83333333333,581,579,50.09,440,451,49.38,320,336,48.78,17,20,45.95,23.56,23.65,49.90,282,269,51.18,98,100,49.49,9,13,40.91,184,169,52.12,4,5,44.44,272,287,48.66,4,2,66.67,5.31,94.05,0.994,140,151,94,551,59.83,230,197,188,55.02
153,Ryan O'Reilly,STL,C,56,810.81666666667,725,680,51.60,533,505,51.35,411,363,53.10,35,26,57.38,26.81,30.1,47.11,314,340,48.01,107,138,43.67,19,11,63.33,207,202,50.61,11,10,52.38,346,283,55.01,5,5,50.00,8.52,92.84,1.014,133,179,136,566,49.44,283,276,267,51.45
154,Kyle Clifford,STL,L,50,467.46666666667,375,393,48.83,280,305,47.86,215,213,50.23,10,15,40.00,14.37,15.35,48.35,174,176,49.71,66,74,47.14,5,10,33.33,108,102,51.43,4,2,66.67,163,187,46.57,1,3,25.00,4.65,92.96,0.976,35,121,44,435,44.30,75,154,102,42.37
155,Alex Chiasson,EDM,R,45,417.05,311,409,43.19,223,291,43.39,161,216,42.71,11,18,37.93,10.2,14.46,41.36,130,187,41.01,39,62,38.61,4,9,30.77,91,125,42.13,5,8,38.46,152,198,43.43,1,1,50.00,6.83,91.67,0.985,54,64,48,386,52.94,98,108,118,45.37
156,Jakob Silfverberg,ANA,R,47,580.63333333333,505,499,50.30,359,378,48.71,239,286,45.52,14,28,33.33,18.12,22.87,44.22,219,258,45.91,86,102,45.74,6,17,26.09,133,156,46.02,5,7,41.67,238,214,52.65,3,4,42.86,5.86,90.21,0.961,111,139,104,476,51.63,171,195,180,48.72
157,John Tavares,TOR,C,56,811.6,751,715,51.23,565,539,51.18,414,387,51.69,37,28,56.92,35,27.65,55.87,439,367,54.47,179,135,57.01,26,14,65.00,260,232,52.85,8,8,50.00,277,299,48.09,3,6,33.33,8.94,92.76,1.017,137,174,92,605,59.83,271,241,222,54.97
158,Victor Hedman,T.B,D,54,973.68333333333,890,769,53.65,674,595,53.11,498,459,52.04,43,43,50.00,34.67,32.9,51.31,425,394,51.89,150,156,49.02,21,24,46.67,275,238,53.61,16,15,51.61,409,324,55.80,6,4,60.00,8.63,90.63,0.993,165,176,114,678,59.14,372,289,254,59.42
159,Matt Duchene,NSH,C,34,427.2,472,402,54.00,364,306,54.33,269,239,52.95,18,24,42.86,18.96,16.35,53.71,229,194,54.14,92,77,54.44,9,11,45.00,137,117,53.94,6,6,50.00,217,185,53.98,3,7,30.00,6.69,89.96,0.966,86,63,40,342,68.25,165,105,97,62.98
160,Evander Kane,S.J,L,56,808.75,759,787,49.09,565,604,48.33,410,437,48.41,41,41,50.00,34.64,33.33,50.96,402,389,50.82,157,156,50.16,24,25,48.98,245,233,51.26,11,11,50.00,302,352,46.18,6,5,54.55,10.00,90.62,1.006,108,193,136,561,44.26,180,295,304,37.19
161,Brayden Schenn,STL,C,56,823.25,669,788,45.92,487,569,46.12,378,415,47.67,34,37,47.89,28.29,32.05,46.88,346,371,48.26,118,150,44.03,20,21,48.78,228,221,50.78,9,11,45.00,270,363,42.65,5,5,50.00,8.99,91.08,1.001,112,173,113,603,49.78,265,248,267,49.81
162,Oliver Ekman-Larsson,ARI,D,46,736.8,620,674,47.91,462,540,46.11,321,396,44.77,24,38,38.71,22.55,31.11,42.02,262,337,43.74,100,156,39.06,9,24,27.27,162,181,47.23,13,10,56.52,316,305,50.89,2,4,33.33,7.48,90.40,0.979,91,164,99,592,47.89,201,247,239,45.68
163,Nazem Kadri,COL,C,56,713.16666666667,760,577,56.84,537,447,54.57,387,321,54.66,29,31,48.33,29.63,24.14,55.11,351,281,55.54,141,116,54.86,20,14,58.82,210,165,56.00,7,14,33.33,360,250,59.02,2,3,40.00,7.49,90.34,0.978,128,123,97,597,56.89,255,192,207,55.19
164,Ryan Ellis,NSH,D,35,623.98333333333,620,545,53.22,466,420,52.60,338,313,51.92,28,25,52.83,24.38,24.15,50.24,298,249,54.48,120,106,53.10,13,11,54.17,178,143,55.45,10,9,52.63,280,252,52.63,5,5,50.00,8.28,92.01,1.003,112,125,81,412,58.03,243,192,167,59.27
165,Calvin de Haan,CHI,D,44,700.85,607,613,49.75,443,452,49.50,339,345,49.56,22,40,35.48,24.27,26.44,47.85,289,312,48.09,102,124,45.13,11,27,28.95,187,188,49.87,7,9,43.75,271,247,52.32,4,4,50.00,6.49,88.41,0.949,72,138,99,554,42.11,199,212,220,47.49
166,Zack Kassian,EDM,R,27,307.8,230,272,45.82,172,205,45.62,120,160,42.86,8,12,40.00,9.01,10.86,45.34,100,129,43.67,43,46,48.31,4,6,40.00,57,83,40.71,4,4,50.00,105,124,45.85,0,2,0.00,6.67,92.50,0.992,44,57,39,239,53.01,82,82,84,49.40
167,Dmitry Kulikov,"EDM, N.J",D,48,784.16666666667,728,635,53.41,554,496,52.76,398,364,52.23,27,32,45.76,30.51,25.06,54.90,335,285,54.03,127,112,53.14,15,15,50.00,208,173,54.59,10,10,50.00,345,312,52.51,2,7,22.22,6.78,91.21,0.980,75,190,155,549,32.61,202,259,284,41.56
168,Nick Leddy,NYI,D,56,1001.1166666667,789,933,45.82,602,692,46.52,450,479,48.44,38,38,50.00,33.96,36.94,47.90,405,452,47.26,166,152,52.20,20,23,46.51,239,300,44.34,11,9,55.00,333,425,43.93,7,6,53.85,8.44,92.07,1.005,110,181,128,776,46.22,265,262,293,47.49
169,Chris Kreider,NYR,L,50,635.01666666667,532,556,48.90,403,413,49.39,295,304,49.25,27,29,48.21,22.6,20.67,52.23,252,248,50.40,104,104,50.00,11,17,39.29,148,144,50.68,8,5,61.54,244,267,47.75,8,7,53.33,9.15,90.46,0.996,110,158,112,499,49.55,201,210,217,48.09
170,John Moore,BOS,D,5,85.883333333333,79,97,44.89,58,72,44.62,40,48,45.45,3,4,42.86,3.11,3.77,45.19,45,42,51.72,15,18,45.45,0,3,0.00,30,24,55.56,3,0,100.00,28,48,36.84,0,1,0.00,7.50,91.67,0.992,8,14,10,70,44.44,23,24,27,46.00
171,Brayden McNabb,VGK,D,41,669.86666666667,618,548,53.00,452,392,53.55,307,271,53.11,28,24,53.85,26.04,23.97,52.07,320,259,55.27,115,118,49.36,10,18,35.71,205,141,59.25,12,4,75.00,254,240,51.42,5,2,71.43,9.12,91.14,1.003,95,145,77,503,55.23,192,223,186,50.79
172,Reilly Smith,VGK,R,53,688.41666666667,736,590,55.51,525,440,54.40,369,318,53.71,27,22,55.10,31.73,28.44,52.73,378,307,55.18,140,123,53.23,17,14,54.84,238,184,56.40,7,6,53.85,312,237,56.83,3,2,60.00,7.32,93.08,1.004,124,150,82,511,60.19,249,211,186,57.24
173,Tomas Tatar,MTL,L,50,621.75,680,467,59.29,492,347,58.64,364,239,60.36,29,25,53.70,25.9,18.08,58.89,323,216,59.93,131,90,59.28,17,14,54.84,192,126,60.38,7,10,41.18,302,209,59.10,5,1,83.33,7.97,89.54,0.975,96,149,116,503,45.28,186,214,199,48.31
174,Tyson Barrie,EDM,D,56,959.96666666667,957,953,50.10,720,751,48.95,533,550,49.22,54,49,52.43,40.16,42.69,48.48,457,478,48.88,170,194,46.70,19,25,43.18,287,284,50.26,27,15,64.29,429,422,50.41,6,9,40.00,10.13,91.09,1.012,132,171,94,645,58.41,335,286,241,58.16
175,Dmitry Orlov,WSH,D,51,898.01666666667,825,761,52.02,634,584,52.05,448,414,51.97,47,32,59.49,34.37,31.78,51.96,389,357,52.14,168,146,53.50,21,19,52.50,221,211,51.16,13,6,68.42,395,342,53.60,13,7,65.00,10.49,92.27,1.028,149,194,98,603,60.32,312,292,217,58.98
176,Brandon Pirri,CHI,C,1,10.4,9,8,52.94,8,8,50.00,7,8,46.67,0,2,0.00,0.41,0.76,34.99,4,6,40.00,1,4,20.00,0,2,0.00,3,2,60.00,0,0,-,4,2,66.67,0,0,-,0.00,75.00,0.750,1,1,0,10,100.00,3,1,1,75.00
177,Brian Dumoulin,PIT,D,41,761.41666666667,653,651,50.08,498,521,48.87,370,382,49.20,34,24,58.62,27.1,27.32,49.80,317,296,51.71,116,121,48.95,17,15,53.13,201,175,53.46,8,6,57.14,301,313,49.02,8,3,72.73,9.19,93.72,1.029,134,218,82,468,62.04,289,312,232,55.47
178,Richard Panik,"DET, WSH",R,48,556.9,456,466,49.46,347,356,49.36,248,252,49.60,18,25,41.86,18.25,18.7,49.40,195,205,48.75,82,91,47.40,11,14,44.00,113,114,49.78,6,9,40.00,240,224,51.72,1,2,33.33,7.26,90.08,0.973,116,113,80,427,59.18,181,155,154,54.03
179,Drew Shore,CAR,C,4,33.783333333333,21,34,38.18,12,29,29.27,10,22,31.25,0,1,0.00,0.6,2.2,21.35,9,26,25.71,5,12,29.41,0,1,0.00,4,14,22.22,0,0,-,8,8,50.00,0,0,-,0.00,95.45,0.955,8,4,1,32,88.89,11,8,2,84.62
