id,player_name,team,position,gp,toi,toi_per_gp,cf_60_rel,ca_60_rel,cf_pcg_rel,ff_60_rel,fa_60_rel,ff_pcg_rel,sf_60_rel,sa_60_rel,sf_pcg_rel,gf_60_rel,ga_60_rel,gf_pcg_rel,xgf_60_rel,xga_60_rel,xgf_pcg_rel,scf_60_rel,sca_60_rel,scf_pcg_rel,hdcf_60_rel,hdca_60_rel,hdcf_pcg_rel,hdgf_60_rel,hdga_60_rel,hdgf_pcg_rel,mdcf_60_rel,mdca_60_rel,mdcf_pcg_rel,mdgf_60_rel,mdga_60_rel,mdgf_pcg_rel,ldcf_60_rel,ldca_60_rel,ldcf_pcg_rel,ldgf_60_rel,ldga_60_rel,ldgf_pcg_rel,on_ice_sh_pcg,on_ice_sv_pcg,pdo,ozs_60,nzs_60,dzs_60,on_the_fly_starts_60,ozs_pcg,ozfo_60,nzfo_60,dzfo_60,ozfo_pcg
735,Brendan Leipsic,TOR,L,6,70.733333333333,11.788888888889,6.52,6.24,-0.52,10.47,5.95,1.97,5.95,-1.12,5.81,0,0.28,-2.86,0.28,0.66,-4.48,6.51,5.94,-1.65,2.83,1.7,3.23,0.57,0,9.52,4.91,5.66,-5.45,-0.38,-0.38,-20.00,3.28,0.01,1.76,-0.41,0.82,-50.00,5.00,90.63,0.956,10.18,16.12,14.42,51.74,41.38,22.9,16.97,23.75,49.09
736,Oskar Sundqvist,PIT,C,18,176.08333333333,9.7824074074074,-9.14,0.01,-4.14,-4.63,5.7,-6.27,-1.43,2.17,-2.98,-2.06,-0.86,-12.70,-0.64,0.17,-9.33,-8.66,-1.47,-6.86,-3.47,0.72,-9.77,-1.12,0.16,-21.25,-6.92,-2.92,-4.42,-1.37,-0.34,-63.16,-4.24,3.4,-5.15,0.12,-1.11,75.00,4.40,94.38,0.988,7.5,14.99,4.43,55.2,62.86,13.97,21.13,11.93,53.95
737,Esa Lindell,DAL,D,4,53.483333333333,13.370833333333,-14.25,14.32,-11.91,-18.74,8.8,-15.40,-10.19,4.4,-12.49,-1.47,4.06,-65.71,-0.6,1.03,-16.87,-6.65,3.36,-7.46,0,4.83,-10.55,-1.04,2.24,-66.67,-8.87,-1.96,-4.79,-0.58,0.92,-50.00,-13.22,11.84,-19.96,0,1.62,0.00,4.17,81.82,0.860,6.73,12.34,5.61,54.97,54.55,17.95,22.44,17.95,50.00
738,Chandler Stephenson,WSH,C,9,69.983333333333,7.7759259259259,-5.75,-3.19,-0.86,-10.89,-1.23,-6.21,-12.07,-3.35,-7.53,-3.3,0.38,-60.00,-1.04,-0.4,-8.09,-11.73,-4.45,-7.93,-5.24,-2.01,-6.04,-2.04,0.15,-56.52,-8.66,-3.25,-9.40,-1.05,0.72,-71.43,5.63,0.04,3.70,-0.68,-0.45,-60.00,0.00,86.96,0.870,15.43,8.57,7.72,48.01,66.67,22.29,12.86,12.86,63.41
739,Shayne Gostisbehere,PHI,D,64,952.96666666667,14.890104166667,-1.62,1.29,-1.27,-1.01,0.74,-1.08,0.04,-0.51,0.46,1.02,-0.22,13.73,0.13,0.17,-0.47,0.52,2.24,-1.72,0.41,1.99,-4.08,0.71,0.18,9.67,0.15,0.33,-0.22,0.3,-0.23,17.87,-1.57,-1.05,-0.27,0.17,-0.32,29.95,9.57,93.56,1.031,11.96,11.65,6.67,50.24,64.19,21.97,18.95,14.1,60.91
740,Scott Kosmachuk,WPG,R,8,88.333333333333,11.041666666667,-16.33,14.64,-14.71,-13.62,9.87,-15.02,-7.99,4.35,-10.36,-0.27,-2,19.26,-0.77,-0.01,-8.48,-11.02,1.34,-11.88,-4.38,-2.22,-2.91,-0.53,-1.21,16.67,-8.86,4.75,-16.58,0.35,-1.68,75.00,-5.84,8.28,-10.84,0,0.68,0.00,8.11,95.92,1.040,8.15,12.91,10.87,49.58,42.86,10.87,18.34,21.06,34.04
741,Devin Shore,DAL,C,3,35.583333333333,11.861111111111,-21.53,11.67,-16.43,-15.77,14.46,-18.28,-8.68,7.78,-15.78,1.29,0.64,0.00,-0.35,0.77,-11.05,-9.6,17.01,-23.12,3.06,8.12,-7.89,0.12,1.16,-25.00,-16.89,11.85,-38.88,-0.7,0,-100.00,-11.21,-10.5,-3.09,2.44,-0.75,100.00,20.00,95.24,1.152,11.8,13.49,10.12,45.53,53.85,15.18,23.61,18.55,45.00
742,Jujhar Khaira,EDM,L,15,153.86666666667,10.257777777778,3.41,-1.32,2.19,-0.15,-1.36,0.63,1.39,0.07,1.17,0.12,0.9,-8.33,-0.07,-0.38,3.09,2.76,-4.14,6.94,0.53,-1.05,3.93,0.34,0.93,-10.10,2.98,-4.11,8.92,-0.29,-0.43,3.85,0.39,1.52,-0.62,0,-0.15,0.00,6.76,91.86,0.986,4.68,13.26,7.41,61.61,38.71,9.75,20.67,21.06,31.65
743,Adam Pelech,NYI,D,9,129.58333333333,14.398148148148,-13.62,-0.38,-6.78,-10.22,-0.56,-6.82,-7.04,3.14,-9.82,-1.73,1.16,-30.00,-0.89,-0.02,-10.10,-9.84,3.65,-12.86,-6.99,3.56,-25.19,-2.24,0.6,-48.42,-3.8,0.13,-4.97,0.62,0.68,33.33,-3.37,-4.16,0.20,0.07,0.37,-16.67,6.67,89.55,0.962,4.63,8.8,6.95,49.08,40.00,13.89,18.52,18.06,43.48
744,Chris Tierney,S.J,C,79,888.31666666667,11.244514767932,-7.05,3.48,-4.92,-3.72,3.43,-4.63,-2.11,3.78,-5.35,-1.02,1.05,-24.00,-0.21,0.25,-5.49,-2.13,2.63,-4.99,-1.04,0.67,-4.00,-0.59,0.28,-18.06,-1.45,2.61,-5.61,-0.29,0.96,-31.20,-6.08,0.53,-4.86,-0.3,-0.03,-15.97,5.41,90.16,0.956,6.96,13.91,5.74,56.47,54.79,12.83,21.88,15.81,44.81
745,Jordan Martinook,ARI,L,81,972.18333333333,12.002263374486,-2.9,-4.31,0.45,-2.05,-3.38,0.59,-1.05,-2.44,1.03,-0.64,0.07,-9.05,-0.09,-0.12,0.06,-0.32,-1.46,1.04,0.03,-0.68,1.77,-0.26,0.14,-8.13,-0.46,-1.04,0.54,-0.42,0.07,-25.00,-1.91,-4.36,1.39,-0.18,-0.33,11.22,6.18,92.31,0.985,8.15,15.24,9.69,45.3,45.67,15.06,22.34,19.07,44.12
746,Damon Severson,N.J,D,72,1103.3833333333,15.324768518519,6.49,0.39,3.57,5.42,1.75,2.86,2.62,1.5,1.38,0.4,0.47,-0.09,0.15,0.23,-0.82,2.61,1.04,2.03,0.68,0.84,-0.28,0.06,0.3,-5.83,2.57,0.26,3.65,0.45,0.31,7.14,5.26,-1.28,5.43,0.01,-0.06,2.56,8.04,91.80,0.998,6.74,11.09,4.46,54.76,60.19,15.93,18.71,12.02,57.00
747,Colton Sissons,NSH,C,34,295.38333333333,8.6877450980392,-5.33,-0.33,-2.17,-5.74,-3.91,-0.55,-3.27,-4.93,2.27,0.44,-0.72,13.39,-0.35,-0.47,2.95,-3.6,-4.66,2.61,1.22,-1.76,8.88,0.21,-0.74,22.63,-6.43,-3.86,-2.05,-0.51,-0.12,-20.83,-2.78,2.61,-3.72,0.59,0.17,12.14,9.49,92.59,1.021,7.52,15.44,13.41,50.78,35.92,10.56,19.7,21.33,33.12
748,Jake McCabe,BUF,D,77,1306.7833333333,16.971212121212,-1.34,-1.18,-0.14,0.94,-0.81,1.11,1.29,-0.25,1.38,-0.06,-0.24,2.06,0.07,0.02,0.69,-0.48,0.14,-0.72,0.37,0.43,-0.13,0.3,-0.09,8.36,-1.13,-0.39,-1.19,0.12,0.08,1.88,-0.38,-1.2,0.49,-0.61,-0.31,-34.68,6.48,93.18,0.997,7.39,11.98,8.86,50.87,45.48,17.08,18.73,17.63,49.21
749,Brock McGinn,CAR,L,21,218.98333333333,10.427777777778,-10.8,4.82,-7.86,-4.73,1.98,-4.55,0.15,4.98,-4.32,-0.31,3.51,-32.78,-0.34,0.27,-6.92,-8.8,1.2,-10.56,-3.51,1.01,-10.87,-0.48,3.09,-45.52,-7.06,0.26,-10.33,0.07,0.33,-9.52,1.14,3.85,-2.26,0.18,0.25,4.76,6.32,83.78,0.901,10.14,15.34,11.78,47.95,46.25,16.17,19.73,17.26,48.36
750,Connor Carrick,"TOR, WSH",D,19,267.65,14.086842105263,3.57,-1.81,2.29,3.15,-3.11,3.65,2.43,-3.36,4.98,-0.62,0.73,-16.67,0.39,0.25,1.39,3.72,0.41,2.97,2.86,0.59,5.98,-0.3,0.64,-22.22,1.14,-0.24,1.52,-0.35,-0.22,-2.63,-0.29,-2.67,1.55,-0.08,0.38,-26.67,4.23,89.74,0.940,9.42,14.8,6.95,48.87,57.53,16.59,18.83,15.02,52.48
751,Brendan Woods,CAR,L,5,43.533333333333,8.7066666666667,-12.22,-8.8,-0.48,-7.81,-1.17,-4.08,0.15,-6.53,7.28,-1.48,-3.56,-,-1.15,-0.09,-14.01,-6.72,-4.65,-2.20,-4.77,1.04,-20.85,-1.19,-1.78,-,-2.6,-7.58,9.50,-0.4,-1.98,-16.67,-7.05,-4.57,-0.42,0,-0.43,0.00,0.00,100.00,1.000,6.89,17.92,9.65,52.37,41.67,12.4,22.05,16.54,42.86
752,Charles Hudon,MTL,L,3,29.9,9.9666666666667,-9.15,5.53,-6.61,-1.59,-6.16,3.67,-9.23,-5.12,-1.85,1.88,-2.67,55.56,-0.29,-0.5,4.48,2.5,-6.88,10.89,2.19,-5.05,19.53,3.48,-1.6,75.00,0.41,-2.43,4.17,-2.13,-0.71,-75.00,-10.48,8.41,-13.31,0,-0.77,0.00,14.29,100.00,1.143,10.03,12.04,10.03,52.17,50.00,14.05,12.04,24.08,36.84
753,Trevor Carrick,CAR,D,2,32.1,16.05,14.28,4.16,5.72,15.29,6.23,7.40,12.7,7.23,5.64,0.24,2.92,-33.33,0.36,1.93,-7.31,4.02,9.68,-1.28,-0.1,9.15,-11.90,-0.81,2.92,-50.00,5.49,0.7,8.27,1.41,0,0.00,14.6,-5.96,16.00,0,0,-,5.26,90.00,0.953,3.74,7.48,5.61,63.55,40.00,13.08,14.95,5.61,70.00
754,Taylor Leier,PHI,L,6,45.116666666667,7.5194444444444,-34.32,4.08,-19.51,-26.55,8.18,-25.95,-18.1,2.56,-24.12,-0.73,-1.95,-,-1.44,-0.55,-20.40,-15.04,-6.2,-15.51,-6.84,-3.45,-18.67,-0.24,-0.97,-,-10.94,-3.67,-14.12,-0.32,-1.3,-20.00,-21.14,17.72,-22.71,-0.35,0,-100.00,0.00,100.00,1.000,7.98,11.97,7.98,59.84,50.00,15.96,17.29,13.3,54.55
755,Jaccob Slavin,CAR,D,63,1075.2166666667,17.066931216931,2.37,1.06,0.59,2.68,-1.68,2.68,1.96,-1.37,2.91,-0.13,-0.11,-0.32,0.24,-0.05,3.15,2.74,-0.3,3.08,0.32,-0.99,2.97,-0.13,-0.1,-0.69,3.23,0.93,3.05,-0.01,-0.09,2.27,-0.3,1.61,-1.37,0.01,0.09,-4.17,6.92,92.14,0.991,8.2,12.16,8.43,43.02,49.33,18.86,20.03,18.75,50.15
756,Andreas Athanasiou,DET,C,37,302.43333333333,8.1738738738739,-0.77,5.87,-3.27,0.65,6.24,-3.47,2.43,6.17,-3.14,1.06,0.34,8.59,0.24,0.62,-4.33,1.54,5.01,-3.68,3.05,3.74,-2.06,0.51,0.16,8.48,-2.01,1.69,-4.68,0.87,0.71,7.89,-1.15,-0.3,-0.58,-0.09,-0.5,20.83,8.70,91.67,1.004,13.29,13.09,4.96,58.33,72.83,19.84,20.63,11.11,64.10
757,Brett Kulak,CGY,D,8,97.033333333333,12.129166666667,9.49,-12.63,10.44,10.81,-3.7,9.30,8.59,-8.82,16.14,-1.57,-3.13,-5.56,0.05,-0.96,12.28,-0.24,-8.94,9.28,-1.15,-6.11,10.28,-1.38,-1.95,-5.13,1.21,-3.76,7.09,-0.27,-1.59,-14.29,12.67,-6.43,13.02,0,0.03,0.00,2.00,91.89,0.939,6.8,19.79,6.8,53.8,50.00,17.93,25.35,17.31,50.88
758,Cedric Paquette,T.B,C,56,602.36666666667,10.756547619048,-6.21,-2.2,-1.76,-4.2,-3,-0.64,-3.18,-2.22,-0.77,-1.69,-0.55,-15.17,-0.4,-0.25,-1.49,-6.19,-1.83,-4.35,-2.36,-2.38,0.92,-0.81,-0.43,-10.55,-5.11,0.74,-7.66,-0.71,-0.26,-12.96,0.29,-1.17,1.01,-0.49,0.11,-27.68,4.40,93.31,0.977,10.56,18.33,8.67,41.44,54.92,16.44,23.81,16.53,49.85
759,Erik Gustafsson,CHI,D,41,550.01666666667,13.415040650407,8.95,-1.06,4.40,4.05,0.42,2.18,4.59,0.12,3.56,0.73,-0.58,13.51,0.3,0.08,2.69,3.69,1.81,2.08,1.54,1.3,0.98,0.53,-0.59,21.35,2.86,0.69,2.94,0.44,0.29,3.33,4.15,-3.93,5.28,-0.19,-0.47,14.17,8.74,93.48,1.022,10.69,11.78,5.67,53.89,65.33,20.18,19.85,13.64,59.68
760,Josh Anderson,CBJ,R,12,126.61666666667,10.551388888889,-11.47,-5.28,-3.59,-7.29,1.17,-5.63,-3.6,0.58,-3.91,-0.42,-0.36,0.29,-0.36,0.12,-5.24,-1.83,-3.54,1.54,-0.79,0.27,-2.38,0.17,-0.25,7.58,-1.39,-5.08,4.38,-0.08,-0.71,50.00,-10.34,-0.61,-7.59,-0.58,0.6,-42.86,9.80,93.94,1.037,8.53,12.79,9.95,50.23,46.15,14.22,17.53,23.69,37.50
761,Petteri Lindbohm,STL,D,10,135.51666666667,13.551666666667,0.09,-2.49,1.28,0.93,-7.3,5.86,-4.45,-3.32,-0.50,-1.78,0.99,-36.54,-0.3,-0.44,2.54,-1.38,-3.41,2.82,-4.97,-2.25,-7.80,-1.06,0.71,-33.33,4.79,-1.55,7.55,-1.33,0.37,-85.71,4.16,2.81,0.65,0.4,0,0.00,3.33,88.46,0.918,7.08,11.51,9.3,42.95,43.24,14.17,18.6,23.02,38.10
762,Vinnie Hinostroza,CHI,L,7,58.333333333333,8.3333333333333,-13.01,5.29,-9.05,-8.49,2.6,-7.94,-4.34,4.01,-7.65,-0.35,0.68,-16.67,-0.8,-0.13,-11.18,-4.78,5.06,-10.90,-6.56,-0.5,-18.71,-0.69,1.14,-42.86,2.37,7.42,-7.85,0.76,-0.61,50.00,-10.38,-1.13,-7.37,-0.33,0,-100.00,4.35,93.33,0.977,16.46,15.43,6.17,51.43,72.73,19.54,22.63,16.46,54.29
763,Christoph Bertschy,MIN,C,3,20.583333333333,6.8611111111111,-20.72,52.01,-27.01,-12.11,28.56,-21.11,-5.56,3.47,-9.33,-1.28,-1.28,-,-0.85,2.05,-30.73,-14.16,12.43,-38.18,-3.84,8.95,-31.03,0,-0.85,-,-13.76,4.64,-37.72,-1.14,-0.57,-66.67,-5.05,50.71,-21.02,-0.62,0,-100.00,0.00,100.00,1.000,8.74,11.66,8.74,64.13,50.00,8.74,17.49,11.66,42.86
764,Joseph Blandisi,N.J,L,41,529.81666666667,12.922357723577,0.15,0.48,-0.15,1.26,-0.23,1.10,-0.58,-1.51,0.72,-0.1,0.65,-8.10,0.05,0.02,0.35,-0.97,-0.27,-0.95,1.16,0.48,1.98,-0.54,0.7,-23.91,-2.83,-1,-3.61,0.66,-0.07,26.79,0.42,0.52,-0.01,-0.08,0,-8.33,6.97,89.96,0.969,8.04,11.44,6.46,49.26,55.47,12.46,16.65,14.84,45.64
765,Connor Brown,TOR,R,7,73.183333333333,10.454761904762,-2.69,-3.99,0.76,-4.51,-0.01,-2.66,-0.08,4.84,-4.05,-0.27,1.85,-23.81,0.03,-0.2,2.94,-5.52,-1.73,-4.39,0.11,2.19,-5.76,-0.48,-0.14,-33.33,-7.5,-5.22,-1.58,-0.18,1.55,-33.33,3.53,-5.4,5.33,0.49,1.18,-50.00,5.88,90.00,0.959,15.58,14.76,4.92,45.91,76.00,25.42,18.04,16.4,60.78
766,Ben Hutton,VAN,D,75,1175.2,15.669333333333,-1.13,2.4,-1.63,-0.79,1.59,-1.45,-1.57,0.56,-1.87,-0.48,-0.26,-3.76,-0.01,0.13,-1.44,-0.75,1.65,-2.17,-0.63,0.09,-1.86,-0.19,-0.07,-3.14,-0.15,2.09,-2.41,-0.14,0,-5.64,-0.97,-0.13,-0.67,-0.23,-0.27,4.04,5.93,93.08,0.990,7.4,11.79,7.15,54.12,50.88,17.61,18.58,16.08,52.27
767,Viktor Loov,TOR,D,4,40.533333333333,10.133333333333,-2.81,2.42,-2.39,-2.92,-0.76,-1.23,-3.05,-0.4,-2.30,4.68,-3.71,75.00,0.77,-0.72,19.92,-1.64,-6.47,7.86,3.11,-3.98,23.16,2.14,-1.24,60.00,-6.33,-3.33,0.75,3.4,-2.75,83.33,-5.48,8.46,-8.72,0,-0.6,0.00,22.22,100.00,1.222,19.24,16.28,5.92,53.29,76.47,31.09,20.72,8.88,77.78
768,JC Lipon,WPG,R,9,62.466666666667,6.9407407407407,-10.6,-7.8,-0.92,-7.94,-5.41,-1.43,-5.45,-3.5,-1.72,-1.53,-2.03,4.55,-0.69,-0.18,-6.07,-6.05,0.1,-5.69,-4.31,-1.36,-6.80,-1.99,-1.49,-,-2.32,1.94,-5.29,0.62,-0.05,16.67,-16.8,-15.12,-1.19,0,-0.72,0.00,3.70,96.43,1.001,10.57,15.37,9.61,49.95,52.38,19.21,19.21,16.33,54.05
769,Jayson Megna,NYR,C,6,63.033333333333,10.505555555556,-1.63,11.24,-6.01,-4.24,5.93,-6.30,-3.99,-1.24,-1.98,-1.35,1.85,-36.47,-0.04,0.45,-5.18,0.27,3.07,-2.70,0.41,1.11,-1.67,-0.6,2.1,-36.92,-0.19,2.61,-3.62,-0.33,-0.33,-50.00,-5.92,14.19,-15.34,-0.72,0,-100.00,6.67,88.00,0.947,14.28,14.28,10.47,50.45,57.69,19.99,19.04,17.13,53.85
770,Andrej Sustr,T.B,D,77,1119.6333333333,14.540692640693,-4.35,2.56,-3.23,-3.01,2.45,-3.42,-4.23,2.59,-6.00,0.35,0.84,-6.33,-0.13,0.22,-4.39,-0.76,2.59,-3.57,0.05,1.81,-4.80,0.87,0.54,4.54,-1.08,1.04,-2.74,-0.43,0.38,-25.09,-3.42,-0.68,-1.76,-0.28,-0.06,-11.11,9.55,91.49,1.010,6.7,14.04,8.25,44.69,44.80,13.56,21.33,16.99,44.39
771,Buddy Robinson,OTT,R,3,25.666666666667,8.5555555555556,7.45,16.01,-2.72,7.85,10.96,-1.13,7.76,11.36,-1.60,4.09,-0.1,20.45,-0.21,0.36,-5.95,-0.41,-2.08,1.44,2.91,1.94,2.63,3.7,0.88,26.67,-4.43,-5.35,-1.27,2.47,-1.3,66.67,2.08,26.42,-13.52,-2.11,0,-100.00,20.00,94.44,1.144,14.03,21.04,4.68,56.1,75.00,21.04,30.39,16.36,56.25
772,Tim Schaller,BUF,C,17,120.1,7.0647058823529,-3.76,-6.01,0.73,-0.91,-10.65,6.08,2.85,-9.21,10.71,0.23,-1.27,22.92,0.09,-0.36,5.87,-2.18,-7.79,7.05,1.35,-3,12.92,0.41,-0.18,11.85,-4.7,-6.38,2.40,-0.56,-0.67,-45.45,-3.32,3.47,-4.39,0.36,-0.85,70.00,7.02,95.83,1.029,10.49,16.99,7.99,58.95,56.76,15.49,22.98,13.99,52.54
773,Danny DeKeyser,DET,D,78,1363.5666666667,17.481623931624,-7.15,3.66,-5.25,-4.63,2.7,-4.63,-2.33,0.68,-2.60,-0.25,-0.12,-1.88,-0.08,0.01,-1.01,-1.73,-0.01,-1.76,-0.2,-0.01,-0.49,-0.21,0,-5.34,-2.04,0.01,-2.59,0.04,-0.05,3.46,-7.44,3.74,-8.34,-0.03,-0.12,4.64,6.52,92.97,0.995,9.42,15.71,10.43,46.95,47.45,16.9,22.71,19.49,46.43
774,Nate Schmidt,WSH,D,72,1157.9166666667,16.082175925926,1.14,0.73,0.17,0.32,0.15,0.10,-0.04,-0.59,0.49,-0.24,-0.26,0.87,-0.08,-0.08,0.05,-0.2,1.71,-1.88,-1.34,0.11,-3.74,-0.23,-0.22,0.84,1.51,2.12,-0.88,0.06,-0.15,7.36,2.23,-0.43,1.80,-0.08,0.11,-11.69,7.45,93.63,1.011,7.72,12.13,6.58,49.95,53.99,18.71,18.91,15.03,55.45
775,Chad Ruhwedel,BUF,D,1,12.75,12.75,-17.83,16.84,-12.67,-11.52,15.73,-12.66,2.35,-1.36,2.50,-1.86,-1.86,-,1.05,-0.22,11.65,2.35,-7.18,9.09,-3.59,9.54,-25.00,-1.86,-1.86,-,7.93,-22.29,42.86,0,0,-,-29.34,33.27,-32.77,0,0,-,0.00,100.00,1.000,4.71,9.41,0,75.29,100.00,9.41,9.41,9.41,50.00
776,Andrew Miller,EDM,C,6,52.95,8.825,-14.67,-13.86,-0.86,-10.94,-6.92,-3.14,-12.05,-9.43,-3.65,-2.32,-0.83,-42.86,-0.67,0.1,-9.20,-7.25,-5.5,-2.60,-5.79,1.94,-24.79,-1.29,0.72,-45.45,-1.96,-9.93,12.13,-0.34,-1.38,-20.00,-10.41,-11.38,0.23,-1.12,-0.75,-60.00,0.00,89.47,0.895,9.07,15.86,6.8,63.46,57.14,18.13,19.26,15.86,53.33
777,Michael Raffl,PHI,L,82,1039.5666666667,12.677642276423,2.89,-8.38,5.09,3.49,-4.13,4.70,0.89,-2.47,2.83,0.56,-0.22,9.20,0.24,-0.2,5.02,2.46,-2.94,5.66,1.61,-0.81,6.12,0.39,-0.03,8.05,1.14,-2.84,5.27,0.25,-0.1,12.24,3.01,-6.72,6.48,0.01,-0.18,13.33,8.29,93.51,1.018,12.18,17.43,10.04,43.81,54.81,20.09,23.26,17.78,53.05
778,Viktor Svedberg,CHI,D,27,388.65,14.394444444444,-1.86,7.67,-4.30,0.22,8.82,-5.21,0.76,6.93,-4.99,-0.2,0.24,-4.89,0,0.54,-5.35,-2.06,4.27,-6.43,0.26,2,-3.78,-0.07,0.22,-5.36,-3.1,3.02,-8.20,-0.74,-0.24,-18.67,-0.62,6.48,-4.67,0.61,0.29,14.29,6.28,92.34,0.986,8.49,16.21,6.64,53.72,56.12,17.91,23.93,17.75,50.22
779,Joel Vermin,T.B,R,6,49.6,8.2666666666667,-13.1,-10.97,-0.67,-6.58,-8.49,1.60,-9.31,-12.63,5.36,0.65,-0.31,12.82,-0.42,-0.98,8.40,-4.7,-14.49,14.04,-1.6,-6.3,15.70,0.7,0.2,16.67,-4.12,-10.91,12.91,-0.07,0,0.00,-8.77,5.24,-9.97,0,-0.73,0.00,11.76,92.31,1.041,7.26,13.31,3.63,30.24,66.67,19.35,18.15,14.52,57.14
780,Hudson Fasching,BUF,R,7,79.716666666667,11.388095238095,4.44,-13.14,8.92,6.96,-9.52,11.29,4.14,-2.85,6.85,0.64,-1.61,30.00,0.35,-0.65,13.19,-1.88,-7.25,6.30,1.93,-2.41,12.88,1.55,-0.9,45.00,-5.08,-6.46,2.58,-0.26,-0.32,20.00,8.47,-4.24,9.84,-1.03,-0.68,-60.00,11.11,96.97,1.081,9.78,11.29,9.03,38.39,52.00,22.58,18.82,18.06,55.56
781,Mattias Janmark,DAL,C,73,923.03333333333,12.644292237443,1.31,-2.27,1.57,2.55,-0.8,1.88,2.19,0.97,0.87,0.45,-0.2,6.41,0.18,-0.12,3.15,1.57,-0.76,2.03,0.32,-0.58,1.92,0.36,-0.18,8.73,1.67,-0.25,2.06,0.24,0.01,6.78,-0.05,-2.08,1.51,-0.1,-0.04,-3.12,8.68,92.43,1.011,11.18,12.81,7.74,49.99,59.11,19.83,19.31,16.97,53.89
782,Anthony Duclair,ARI,L,81,914.28333333333,11.287448559671,5.82,-3.14,4.11,4.83,-1.96,4.18,2.54,-1.56,3.59,1.46,-0.34,19.51,0.26,-0.18,5.32,3.09,-0.73,4.04,0.68,0.37,0.87,0.92,-0.3,22.51,3.22,-1.46,6.16,0.54,-0.19,27.21,2.63,-4.17,4.52,0.23,0.23,-1.51,10.98,93.81,1.048,13.13,13.78,7.42,49.61,63.90,23.1,20.34,14.9,60.79
783,Sven Andrighetto,MTL,R,44,548.7,12.470454545455,4.92,-1.6,2.89,5.11,-1.72,4.14,2,0.06,1.58,0.72,-0.32,11.69,0.27,-0.14,4.58,3.58,-0.18,3.84,0.9,-0.42,3.06,0.54,0.27,5.93,3.58,0.32,4.54,0.2,-0.33,15.32,2.03,0.38,1.03,0.04,-0.5,64.29,8.30,93.23,1.015,15.42,15.2,6.89,47.46,69.12,23.4,20.67,13.12,64.07
784,Anton Slepyshev,EDM,L,11,92.65,8.4227272727273,-5.66,-8.66,1.18,-7.19,2.02,-6.74,-5.98,-0.88,-5.68,-0.83,1.56,-19.44,-0.51,0.07,-8.82,-2.54,-4.12,1.12,-2.97,-1.27,-8.73,-1.42,0.1,-43.48,0.57,-3.8,6.00,0.11,2.89,-37.14,-5.36,-3.14,-2.01,0.73,-1.02,83.33,6.45,84.44,0.909,11.01,16.84,8.42,50.51,56.67,16.19,24.61,14.25,53.19
785,Oliver Bjorkstrand,CBJ,R,12,161.15,13.429166666667,-1.65,-0.9,-0.33,-2.14,0.65,-1.67,-0.49,-2.87,2.01,1.09,-1.19,23.52,0.13,0.08,0.35,3.05,-1.13,4.00,1.14,1.25,-0.64,0.73,-0.86,26.14,2.56,-3.17,7.86,1.23,-0.38,33.33,-6.91,2.23,-6.12,-0.61,-0.07,-50.00,10.98,94.74,1.057,12.29,12.29,11.17,41.33,52.38,20.11,17.87,21.59,48.21
786,Miles Wood,N.J,L,1,12.366666666667,12.366666666667,-12.66,-17.52,3.85,-10.72,-11.68,4.66,-7.8,-15.55,15.63,-7.77,-1.94,-,-0.68,-0.9,9.57,-1,-7.78,12.34,-8.75,-5.83,30.00,-5.83,-1.94,-,10.33,-2.6,16.67,-2.59,0,-100.00,-16.85,-11.26,-10.67,0,0,-,0.00,100.00,1.000,0,14.56,0,48.52,-,0,24.26,9.7,0.00
787,Nick Paul,OTT,L,24,281.55,11.73125,-6.61,-4.01,-1.50,-2.2,-3.3,0.51,-3.11,-3.16,-0.38,-1.07,0.37,-16.75,-0.03,-0.41,4.45,-3.42,-4.13,-0.12,0.99,-0.26,3.11,-0.63,0.05,-15.02,-5.89,-5.15,-3.91,0.04,0.24,-4.51,-3.23,0.55,-2.65,-0.67,0.21,-40.91,6.84,92.75,0.996,5.97,12.15,11.93,55.41,33.33,11.51,18.97,20.25,36.24
788,Tobias Lindberg,TOR,R,6,76.8,12.8,6.62,-3.78,4.59,2.58,-0.21,1.78,-2.26,-0.74,-1.66,0.87,-3.44,37.27,-0.43,-0.58,-0.62,-1.74,-6.18,3.62,-0.91,-1.91,1.20,1.46,-0.98,41.67,-1.11,-5.69,5.43,-0.78,-2.75,-22.22,12.94,-1.04,7.39,0,-0.57,0.00,9.68,95.56,1.052,12.5,21.88,7.03,42.19,64.00,21.88,28.13,15.63,58.33
789,Andrew Copp,WPG,C,77,549.86666666667,7.1411255411255,-10.1,-1.31,-4.30,-8,-1.53,-4.34,-5.88,-2.39,-3.23,-0.23,-1.18,14.17,-0.5,-0.34,-1.97,-6.28,-3.39,-3.06,-1.04,-2.59,4.24,0.38,-0.92,27.86,-6.98,-1.06,-8.38,-0.55,-0.32,-6.72,-4.87,0.53,-4.03,-0.25,-0.02,-12.50,8.52,95.44,1.040,9.6,13.31,8.84,56.2,52.07,13.53,18,15.93,45.93
